Time_s,RF,BF,VM,ST,FX
0.039,0.0,0.0022,-0.0015,-0.003,-0.7
0.04,0.0015,0.0007,-0.003,-0.0008,-0.7
0.041,0.0015,0.0015,-0.0015,-0.0015,-0.7
0.042,0.0015,0.0015,-0.003,-0.003,-0.6
0.043,0.0007,0.0007,-0.003,-0.0015,-0.5
0.044,0.0015,0.0015,-0.0015,-0.0008,-0.5
0.045,0.0007,0.0007,-0.003,-0.003,-0.5
0.046,0.0015,0.0015,-0.0008,-0.003,-0.4
0.047,0.0007,0.0022,-0.0015,-0.0015,-0.4
0.048,-0.0015,0.0015,-0.0046,0.0,-0.3
0.049,0.0,0.0015,-0.0038,0.0007,-0.2
0.05,0.0007,0.0015,0.0,0.0007,-0.2
0.051,0.0007,0.0,0.0007,0.0015,-0.1
0.052,-0.0008,0.0007,0.0007,0.0015,-0.1
0.053,-0.003,0.0007,0.0045,0.003,0.0
0.054,-0.0015,0.0015,0.0067,0.0022,0.0
0.055,-0.0008,0.0015,0.006,0.0015,0.1
0.056,-0.0008,0.0007,0.0052,0.003,0.1
0.057,0.0007,0.0,0.006,0.0022,0.2
0.058,0.0015,-0.0015,0.0052,0.0015,0.3
0.059,0.003,0.0007,0.0045,0.003,0.3
0.06,0.0015,0.0,0.0045,0.003,0.4
0.061,-0.0008,-0.0008,0.0052,0.003,0.4
0.062,-0.0008,0.0007,0.0052,0.0052,0.5
0.063,0.0015,-0.0008,0.0067,0.0052,0.6
0.064,0.0007,0.0007,0.0052,0.0037,0.7
0.065,0.0015,-0.0008,0.0045,0.003,0.8
0.066,0.0,0.0,0.0037,0.0037,0.8
0.067,-0.0008,0.0,0.003,0.003,0.9
0.068,-0.0015,-0.0008,0.0037,0.0015,1.0
0.069,-0.0015,0.0007,0.0022,0.003,1.1
0.07,0.0007,0.0,0.0007,0.0045,1.2
0.071,0.0007,0.0007,0.003,0.0007,1.2
0.072,0.0007,-0.0008,0.003,0.0015,1.3
0.073,0.0007,0.0007,0.0022,0.003,1.4
0.074,0.0007,-0.0008,0.0015,0.0022,1.5
0.075,0.0015,-0.0008,-0.0008,0.003,1.5
0.076,0.0007,-0.0008,-0.0008,0.003,1.6
0.077,-0.0008,-0.0008,-0.003,0.003,1.7
0.078,-0.0008,0.0015,-0.003,0.0015,1.8
0.079,-0.0015,0.0015,0.0,0.0015,1.8
0.08,-0.0015,0.003,-0.0008,0.0015,1.9
0.081,-0.003,0.003,-0.0008,0.0007,2.0
0.082,-0.0038,0.0015,-0.0015,0.0007,2.1
0.083,-0.0008,0.0015,-0.0023,0.0,2.2
0.084,0.0,0.0015,-0.0015,0.0007,2.3
0.085,0.0007,0.0007,-0.003,0.0022,2.4
0.086,0.0007,-0.0008,-0.0046,0.0037,2.5
0.087,0.0,0.0,-0.0046,0.0037,2.6
0.088,0.0,-0.0008,-0.0046,0.0045,2.6
0.089,-0.0008,-0.0015,-0.0046,0.006,2.7
0.09,-0.0008,-0.0023,-0.0046,0.0052,2.8
0.091,0.0,-0.0015,-0.0046,0.003,2.9
0.092,0.0,-0.0008,-0.0038,0.0022,3.0
0.093,0.0007,-0.0008,-0.006,0.0007,3.1
0.094,0.0007,-0.0015,-0.0068,-0.0015,3.2
0.095,0.0007,-0.0023,-0.0068,-0.0015,3.3
0.096,0.0007,-0.0008,-0.0083,0.0007,3.4
0.097,0.0,-0.0015,-0.0083,0.0015,3.5
0.098,0.0,-0.003,-0.0098,0.003,3.6
0.099,0.0,-0.0008,-0.0083,0.0045,3.6
0.1,0.0,0.0,-0.0105,0.0007,3.7
0.101,0.0007,-0.0008,-0.0105,0.0,3.8
0.102,0.0,-0.0008,-0.0105,0.0015,3.9
0.103,-0.0008,0.0015,-0.0105,-0.0008,4.0
0.104,-0.0008,0.0015,-0.0083,-0.0008,4.1
0.105,-0.0008,0.0015,-0.0105,0.0007,4.2
0.106,0.0007,0.0015,-0.0105,0.0015,4.3
0.107,0.0007,0.003,-0.012,0.0015,4.4
0.108,-0.0008,0.0007,-0.0098,0.0,4.5
0.109,-0.0008,0.0,-0.0091,-0.0015,4.6
0.11,-0.0015,0.0007,-0.0083,-0.0023,4.7
0.111,-0.0008,0.0007,-0.0068,-0.0008,4.8
0.112,0.0007,0.0007,-0.0068,0.0,4.9
0.113,0.0007,0.0,-0.006,0.0,4.9
0.114,0.0007,-0.0015,-0.006,0.0015,5.0
0.115,0.0015,-0.0015,-0.0046,0.0007,5.2
0.116,0.0015,0.0,-0.0038,-0.0015,5.3
0.117,0.0022,-0.0008,-0.0038,-0.0008,5.3
0.118,0.0007,0.0007,-0.0046,0.0,5.4
0.119,0.0007,0.0015,-0.0046,-0.0008,5.5
0.12,0.0,0.0,-0.0038,-0.0008,5.6
0.121,-0.0008,-0.0008,-0.0038,-0.0008,5.7
0.122,0.0,-0.0008,-0.0023,-0.0023,5.8
0.123,0.0,-0.0008,-0.0015,-0.0023,6.0
0.124,0.0015,0.0007,-0.0008,-0.003,6.1
0.125,0.0015,0.0022,0.0015,-0.0015,6.2
0.126,-0.0008,0.0015,0.003,-0.0015,6.3
0.127,0.0007,0.0015,0.003,-0.003,6.4
0.128,-0.0008,0.0015,0.0015,0.0,6.5
0.129,-0.0008,0.0,0.0045,-0.0008,6.7
0.13,-0.0015,-0.0008,0.006,-0.0008,6.7
0.131,0.0007,-0.0008,0.0067,0.0,6.8
0.132,0.0022,-0.0008,0.0082,-0.0015,7.0
0.133,0.0015,0.0022,0.009,-0.0008,7.1
0.134,0.0037,0.003,0.012,0.0007,7.2
0.135,0.0045,0.0022,0.012,0.0007,7.3
0.136,0.0045,0.0022,0.012,-0.0008,7.4
0.137,0.003,0.0015,0.0082,-0.0008,7.5
0.138,0.0015,0.0022,0.006,-0.0008,7.6
0.139,0.0015,0.0037,0.006,-0.0015,7.8
0.14,0.0015,0.003,0.006,-0.0023,7.9
0.141,0.0015,0.003,0.0052,-0.003,8.0
0.142,0.0007,0.0022,0.003,-0.003,8.1
0.143,0.0,0.0015,0.0037,-0.0008,8.3
0.144,-0.0015,0.0007,0.003,0.0007,8.4
0.145,-0.0015,0.0015,-0.0008,-0.0008,8.5
0.146,0.0007,0.0015,-0.003,-0.0008,8.7
0.147,0.0015,0.003,-0.0046,-0.003,8.8
0.148,0.0,0.0015,-0.003,-0.0046,9.0
0.149,-0.0015,0.0007,-0.0023,0.0007,9.1
0.15,-0.0015,0.0022,-0.003,0.0015,9.2
0.151,0.0007,0.0015,-0.0038,0.0007,9.3
0.152,0.0015,0.0022,-0.0046,0.0007,9.4
0.153,0.0015,0.0015,-0.0053,0.0,9.6
0.154,-0.0008,0.0015,-0.0098,0.0015,9.7
0.155,-0.0008,0.0007,-0.0091,0.0015,9.9
0.156,-0.0008,0.0007,-0.0068,0.003,10.0
0.157,0.0007,0.0007,-0.0068,0.0045,10.1
0.158,0.0015,0.0007,-0.0053,0.0015,10.3
0.159,0.0007,0.0007,-0.0053,0.0,10.4
0.16,-0.0008,0.0,-0.0053,-0.0008,10.5
0.161,-0.0015,-0.0015,-0.0068,-0.0008,10.7
0.162,-0.003,-0.0023,-0.0083,-0.0015,10.8
0.163,-0.0023,0.0,-0.0068,-0.0038,11.0
0.164,-0.0015,-0.0023,-0.0038,-0.0008,11.2
0.165,-0.0008,-0.003,-0.0053,0.0022,11.3
0.166,-0.0015,-0.0015,-0.0053,0.0045,11.5
0.167,-0.0023,-0.0015,-0.003,0.0067,11.6
0.168,-0.0008,-0.0008,-0.0038,0.0075,11.8
0.169,0.0007,-0.0008,-0.0046,0.009,11.9
0.17,0.0015,-0.0008,-0.0023,0.0067,12.1
0.171,0.003,0.0015,-0.0008,0.0067,12.3
0.172,0.0022,0.0007,0.003,0.0097,12.4
0.173,0.0022,0.0007,0.0075,0.0112,12.6
0.174,0.0052,0.0015,0.0082,0.0082,12.7
0.175,0.0052,0.0007,0.0097,0.0052,12.9
0.176,0.0045,0.0007,0.0075,0.0082,13.0
0.177,0.003,-0.0008,0.0045,0.012,13.2
0.178,0.0015,-0.0015,-0.0008,0.012,13.4
0.179,0.0,-0.0008,-0.003,0.0112,13.5
0.18,-0.0008,0.0,-0.003,0.012,13.7
0.181,0.0007,-0.0008,-0.0053,0.009,13.9
0.182,-0.0008,0.0007,-0.0046,0.0067,14.1
0.183,-0.003,0.0007,-0.0053,0.0052,14.3
0.184,-0.003,-0.0008,-0.0038,0.0052,14.5
0.185,-0.0015,-0.0008,-0.0038,0.0045,14.7
0.186,-0.0015,-0.0008,-0.0015,0.0015,14.9
0.187,-0.0015,0.0,0.0007,-0.0015,15.2
0.188,-0.0023,0.0007,0.0015,-0.0015,15.3
0.189,-0.0015,0.0007,0.003,-0.0023,15.6
0.19,0.0,0.0,0.0022,-0.0068,15.8
0.191,-0.0008,0.0007,0.0015,-0.0091,16.0
0.192,-0.0015,0.0007,0.0015,-0.0113,16.2
0.193,-0.0023,0.0015,0.0007,-0.0165,16.4
0.194,-0.0015,0.0015,0.0015,-0.024,16.6
0.195,-0.0015,0.0,0.003,-0.03,16.8
0.196,0.0007,0.0007,0.003,-0.0203,17.0
0.197,0.0007,0.0007,0.0007,-0.0105,17.2
0.198,0.0007,-0.0008,0.0015,-0.0091,17.5
0.199,-0.0008,0.0,0.0015,-0.0105,17.6
0.2,0.0,0.0015,-0.0008,-0.0128,17.9
0.201,0.0,0.0015,-0.0008,-0.006,18.1
0.202,0.0,0.0015,-0.0015,-0.006,18.4
0.203,0.0,0.0015,-0.0015,-0.0083,18.7
0.204,-0.0008,0.0022,-0.003,-0.0075,19.0
0.205,-0.0008,0.0,-0.0015,-0.0105,19.3
0.206,0.0,0.0,-0.0015,-0.0091,19.6
0.207,-0.0015,0.0007,-0.0015,-0.0091,19.8
0.208,-0.0008,0.0,0.0007,-0.0105,20.1
0.209,0.0,0.0015,0.003,-0.0143,20.4
0.21,0.0007,0.0015,0.003,-0.0098,20.7
0.211,0.0007,0.0007,0.003,-0.0015,21.0
0.212,0.0,0.0,0.0037,-0.0008,21.2
0.213,0.0,-0.0015,0.003,0.0007,21.5
0.214,0.0007,0.0007,0.006,-0.0053,21.8
0.215,0.0007,-0.0008,0.0067,-0.0098,22.1
0.216,0.0015,-0.0008,0.0082,-0.0068,22.4
0.217,0.0015,-0.0008,0.0105,-0.0075,22.6
0.218,0.0015,-0.0008,0.009,-0.0046,22.9
0.219,0.0007,0.0015,0.009,-0.0015,23.2
0.22,0.0015,0.0007,0.009,-0.003,23.5
0.221,0.0007,0.0,0.009,-0.0008,23.8
0.222,0.0015,0.0015,0.009,-0.0008,24.1
0.223,0.0007,0.0015,0.009,0.0015,24.4
0.224,-0.0008,0.003,0.0082,0.0037,24.7
0.225,0.0007,0.0022,0.0075,0.0022,25.0
0.226,0.0,0.0007,0.0082,0.003,25.2
0.227,0.0,0.0015,0.0082,0.003,25.6
0.228,0.0007,0.0015,0.0082,0.003,25.8
0.229,0.0007,0.0007,0.0075,0.003,26.1
0.23,-0.0008,0.0022,0.0075,0.0015,26.5
0.231,-0.0008,0.003,0.009,0.0015,26.7
0.232,0.0,0.0,0.009,0.0007,27.0
0.233,0.0007,-0.0015,0.0082,0.0007,27.3
0.234,0.0007,-0.0015,0.009,0.003,27.6
0.235,0.0015,-0.0015,0.012,0.003,27.9
0.236,0.0045,0.0015,0.012,0.0037,28.2
0.237,0.0052,0.0015,0.0135,0.003,28.5
0.238,0.0037,0.0015,0.0142,0.0037,28.8
0.239,0.0022,0.0,0.012,0.0022,29.1
0.24,0.0015,-0.0008,0.0105,0.0022,29.4
0.241,0.0007,0.0007,0.009,0.003,29.7
0.242,0.0,0.0,0.009,0.0022,29.9
0.243,0.0007,-0.0008,0.0067,0.0022,30.1
0.244,0.0015,0.0,0.0067,0.0015,30.4
0.245,0.0007,0.0007,0.0082,0.0015,30.7
0.246,0.0007,0.0007,0.0045,0.003,31.0
0.247,0.0,0.0007,0.0015,0.0015,31.2
0.248,-0.0008,0.0015,-0.0023,0.0015,31.5
0.249,0.0007,0.0022,-0.003,0.0007,31.7
0.25,0.0,0.0007,-0.0023,0.0007,32.0
0.251,-0.0008,0.0007,-0.0038,0.0007,32.2
0.252,-0.0008,0.0015,-0.003,-0.0008,32.5
0.253,0.0007,0.0007,0.0007,-0.0015,32.8
0.254,0.0007,0.0022,0.006,-0.0015,33.0
0.255,0.0015,0.0015,0.0067,0.0007,33.3
0.256,0.003,0.0022,0.0052,0.0007,33.5
0.257,0.0015,0.0015,0.0045,-0.0015,33.8
0.258,0.0007,0.0007,0.0022,-0.003,34.1
0.259,0.0,0.0015,0.0045,-0.0053,34.3
0.26,0.0007,0.0007,0.0045,-0.0053,34.6
0.261,0.0015,0.0007,0.0022,-0.0038,34.8
0.262,0.0007,0.0,0.003,-0.0038,35.0
0.263,0.0015,-0.0008,0.006,-0.0023,35.2
0.264,0.0015,0.0015,0.009,-0.0023,35.4
0.265,0.0015,0.0015,0.0082,-0.0046,35.6
0.266,0.0015,0.0015,0.012,-0.0046,35.9
0.267,0.0015,-0.0008,0.0105,-0.0046,36.1
0.268,0.003,-0.0015,0.0082,-0.0053,36.3
0.269,0.003,0.0015,0.0052,-0.0075,36.5
0.27,0.0007,0.003,0.0,-0.0091,36.8
0.271,-0.0008,0.0015,-0.0008,-0.0091,36.9
0.272,-0.0015,0.003,-0.0015,-0.0091,37.2
0.273,-0.0008,0.003,-0.0046,-0.0075,37.4
0.274,-0.0015,0.0,-0.003,-0.0068,37.6
0.275,-0.0008,-0.0023,-0.0038,-0.0068,37.8
0.276,0.0,-0.003,-0.0053,-0.0053,38.1
0.277,-0.0008,-0.003,-0.003,-0.0068,38.2
0.278,-0.0015,-0.0053,-0.0023,-0.003,38.5
0.279,-0.003,-0.003,-0.003,0.0007,38.7
0.28,-0.0046,-0.0015,-0.0075,0.0015,38.9
0.281,-0.0046,-0.0015,-0.0098,0.0052,39.1
0.282,-0.0008,0.0007,-0.0068,0.0067,39.4
0.283,-0.0015,0.0015,-0.006,0.0082,39.6
0.284,-0.0015,0.0015,-0.0068,0.009,39.9
0.285,-0.0015,0.0015,-0.0098,0.0105,40.1
0.286,-0.003,0.003,-0.0075,0.0127,40.4
0.287,-0.0023,0.003,-0.0105,0.012,40.6
0.288,-0.003,0.0007,-0.012,0.012,40.8
0.289,-0.003,0.0015,-0.0075,0.0127,41.1
0.29,-0.0015,0.0007,-0.0053,0.015,41.3
0.291,0.0,0.0015,-0.0008,0.0165,41.5
0.292,-0.0008,0.0022,-0.0015,0.0172,41.8
0.293,0.0007,0.003,-0.003,0.0165,42.0
0.294,0.0,0.0015,-0.003,0.0142,42.3
0.295,-0.0015,-0.0008,-0.0046,0.0135,42.5
0.296,-0.0008,0.0007,-0.0046,0.012,42.7
0.297,-0.0015,0.0007,-0.0075,0.0127,43.0
0.298,-0.0008,-0.0008,-0.0053,0.0142,43.2
0.299,-0.0008,-0.0008,-0.0023,0.0142,43.5
0.3,-0.0015,-0.0008,-0.0008,0.012,43.7
0.301,0.0007,0.0007,-0.0038,0.0105,44.0
0.302,0.0015,0.0,-0.0068,0.009,44.2
0.303,0.0007,-0.0008,-0.0053,0.006,44.5
0.304,0.0007,0.0015,-0.0068,0.0045,44.7
0.305,0.0,0.0,-0.0053,0.0022,45.0
0.306,0.0015,0.0,-0.003,0.0022,45.2
0.307,0.003,0.0007,-0.003,0.0015,45.4
0.308,0.003,0.0007,-0.0038,0.0007,45.7
0.309,0.0007,0.0022,-0.0053,0.0007,45.9
0.31,0.0007,0.0015,-0.003,-0.0008,46.2
0.311,0.0007,0.0015,-0.003,-0.003,46.4
0.312,0.0007,0.0015,-0.0068,-0.0053,46.7
0.313,-0.0015,-0.0008,-0.0105,-0.0083,46.9
0.314,-0.003,-0.0008,-0.0158,-0.0083,47.2
0.315,-0.003,-0.0008,-0.0158,-0.0091,47.4
0.316,-0.0038,-0.0015,-0.015,-0.0083,47.7
0.317,-0.0038,-0.0023,-0.0128,-0.0091,47.9
0.318,-0.003,-0.0015,-0.0098,-0.0091,48.2
0.319,-0.003,-0.0008,-0.0091,-0.0075,48.4
0.32,-0.003,0.0007,-0.0091,-0.0091,48.7
0.321,-0.0023,0.003,-0.0091,-0.0083,48.9
0.322,-0.0008,0.003,-0.0091,-0.0068,49.1
0.323,-0.0008,0.0037,-0.0075,-0.0068,49.3
0.324,-0.0023,0.0082,-0.003,-0.0046,49.5
0.325,-0.0008,0.0157,-0.0008,-0.003,49.7
0.326,-0.0008,0.0157,-0.0008,-0.0023,49.9
0.327,-0.0008,0.012,0.003,-0.0015,50.2
0.328,0.0007,0.012,0.003,-0.003,50.4
0.329,0.0015,0.0202,0.0052,-0.0023,50.6
0.33,0.0015,0.0202,0.0045,-0.0023,50.8
0.331,0.0015,0.0067,0.0037,-0.003,51.0
0.332,0.0007,-0.006,0.0052,-0.0038,51.2
0.333,0.0015,-0.0165,0.0067,-0.0023,51.4
0.334,0.0007,-0.0218,0.009,-0.0023,51.6
0.335,0.0015,-0.021,0.0082,-0.003,51.8
0.336,0.0022,-0.0203,0.0105,-0.0023,52.0
0.337,0.003,-0.0173,0.0097,-0.003,52.2
0.338,0.0045,-0.0128,0.0105,-0.003,52.5
0.339,0.0052,-0.0068,0.0135,-0.0046,52.6
0.34,0.0052,0.003,0.0135,-0.0038,52.9
0.341,0.0045,0.0127,0.015,-0.003,53.0
0.342,0.0037,0.0135,0.015,-0.003,53.1
0.343,0.0037,0.0067,0.0142,-0.0008,53.3
0.344,0.003,0.0,0.0142,0.0007,53.4
0.345,0.0022,-0.0075,0.012,-0.0015,53.5
0.346,0.003,-0.0128,0.009,0.0007,53.7
0.347,0.0015,-0.012,0.006,0.003,53.8
0.348,0.0007,-0.0113,0.0045,0.0022,54.0
0.349,-0.0008,-0.0105,0.0045,0.0022,54.1
0.35,-0.0008,-0.012,0.003,0.0045,54.2
0.351,-0.0008,-0.0091,0.0052,0.003,54.3
0.352,-0.0008,-0.0091,0.003,-0.0008,54.4
0.353,-0.0008,-0.0083,0.003,-0.0008,54.6
0.354,-0.0015,-0.0053,0.0015,-0.0008,54.7
0.355,-0.0008,-0.0038,0.0007,-0.0015,54.9
0.356,-0.0008,-0.0008,0.0,-0.003,55.0
0.357,-0.0015,-0.0008,-0.0023,-0.0038,55.1
0.358,-0.0023,0.0022,-0.0046,-0.003,55.3
0.359,-0.0015,0.0015,-0.0068,-0.003,55.4
0.36,-0.0015,0.003,-0.0068,-0.0015,55.5
0.361,-0.0015,0.0067,-0.0068,-0.0008,55.6
0.362,0.0007,0.0052,-0.006,-0.0015,55.6
0.363,0.0007,0.0082,-0.0023,0.0,55.7
0.364,0.0007,0.009,-0.0023,0.0007,55.8
0.365,-0.0008,0.0105,-0.0015,0.0022,55.8
0.366,-0.0008,0.0105,0.0007,0.003,55.8
0.367,0.0007,0.0097,0.003,0.0015,55.9
0.368,-0.0008,0.009,0.0015,0.0015,56.0
0.369,-0.0008,0.0067,0.0007,0.003,56.0
0.37,0.0007,0.0082,0.0007,0.003,56.1
0.371,0.0015,0.0067,0.0037,0.003,56.1
0.372,0.0022,0.0052,0.0067,0.003,56.2
0.373,0.003,0.0052,0.0067,0.0052,56.2
0.374,0.003,0.0045,0.0075,0.006,56.3
0.375,0.003,0.0052,0.0105,0.0067,56.3
0.376,0.0045,0.0067,0.0127,0.0052,56.4
0.377,0.0045,0.0052,0.012,0.006,56.4
0.378,0.0045,0.0045,0.0097,0.0052,56.5
0.379,0.003,0.003,0.0052,0.0015,56.6
0.38,0.0015,0.003,0.003,0.003,56.6
0.381,0.0007,0.003,-0.0015,0.0015,56.6
0.382,-0.0008,0.0015,-0.003,0.0007,56.6
0.383,-0.0008,0.0015,-0.0015,0.0007,56.6
0.384,0.0,0.0007,-0.0053,0.0022,56.6
0.385,0.0,0.0022,-0.0046,0.0022,56.6
0.386,0.0007,0.003,-0.003,0.0015,56.6
0.387,-0.0008,0.0007,-0.0046,0.0015,56.6
0.388,0.0,0.0007,-0.0046,0.0,56.6
0.389,0.0015,-0.0008,-0.0038,-0.0008,56.6
0.39,0.0,-0.003,-0.0046,-0.0008,56.6
0.391,0.0015,-0.0023,-0.0015,0.0015,56.6
0.392,0.0015,0.0007,0.0007,0.0,56.6
0.393,0.0022,0.0007,0.0007,-0.0008,56.6
0.394,0.0015,-0.0008,-0.0008,-0.0023,56.6
0.395,-0.0008,-0.0015,-0.0008,-0.0046,56.6
0.396,0.0,-0.0015,-0.0008,-0.003,56.6
0.397,0.0007,-0.0008,-0.0023,-0.003,56.5
0.398,0.0015,-0.0008,-0.0015,-0.003,56.5
0.399,0.0007,-0.0008,-0.0008,-0.0038,56.5
0.4,-0.0008,-0.003,0.0,-0.0023,56.5
0.401,0.0,-0.0023,-0.0008,-0.0023,56.5
0.402,-0.0015,-0.0008,-0.0046,-0.003,56.4
0.403,-0.0015,0.0,-0.0053,-0.0015,56.4
0.404,-0.0015,0.0015,-0.0046,-0.0008,56.3
0.405,-0.0023,0.0007,-0.0046,-0.0015,56.3
0.406,-0.0015,-0.0008,-0.0046,-0.0023,56.2
0.407,-0.0015,0.0,-0.003,-0.0023,56.2
0.408,-0.0008,0.0007,-0.0023,-0.0008,56.2
0.409,0.0007,-0.0008,-0.0015,-0.0015,56.1
0.41,0.0007,0.0007,-0.0015,0.0,56.1
0.411,0.0,0.0007,-0.003,-0.0008,56.1
0.412,0.0007,-0.0023,-0.0046,-0.0015,56.0
0.413,0.0007,-0.003,-0.0068,-0.003,56.0
0.414,-0.0008,-0.0008,-0.006,-0.003,55.9
0.415,-0.0008,-0.0008,-0.0038,-0.0008,55.9
0.416,-0.0008,0.0007,-0.0068,-0.0015,55.8
0.417,-0.0008,0.0,-0.0083,-0.0015,55.8
0.418,-0.0008,-0.0008,-0.0091,0.0,55.8
0.419,-0.0015,-0.0015,-0.0091,-0.0015,55.7
0.42,-0.0008,-0.0008,-0.0083,-0.0015,55.6
0.421,-0.0008,0.0,-0.0046,-0.0015,55.6
0.422,0.0007,-0.0015,-0.0015,-0.003,55.5
0.423,0.0015,-0.0008,0.0,-0.0015,55.4
0.424,0.0007,0.0007,0.0,-0.0008,55.3
0.425,0.0007,0.0015,0.0007,-0.0008,55.2
0.426,0.0007,0.0015,0.0015,-0.0023,55.1
0.427,0.0007,0.0007,0.0007,-0.0023,55.0
0.428,-0.0008,0.0015,-0.0015,-0.0008,54.9
0.429,-0.0008,0.0007,-0.0015,0.0007,54.9
0.43,0.0,0.0022,-0.0038,0.0007,54.8
0.431,-0.0015,0.0007,-0.003,0.0015,54.7
0.432,-0.0008,0.0,-0.0008,0.0015,54.6
0.433,0.0,0.0,0.0,0.0,54.5
0.434,0.0007,0.0,-0.0008,0.0007,54.4
0.435,0.0015,0.0015,-0.0023,0.0015,54.4
0.436,-0.0008,-0.0008,-0.0008,0.003,54.3
0.437,0.0007,-0.0015,0.0007,0.003,54.2
0.438,0.0,-0.0008,-0.0015,0.0022,54.1
0.439,0.0007,0.0007,-0.003,0.003,54.0
0.44,0.0,0.0,-0.0015,0.0015,53.9
0.441,-0.0015,0.0007,-0.003,0.0007,53.8
0.442,-0.0015,0.0007,-0.0023,0.0015,53.6
0.443,0.0007,0.0007,0.0022,0.0045,53.5
0.444,0.0015,0.003,0.0045,0.003,53.3
0.445,0.0015,0.0015,0.0052,0.0,53.2
0.446,0.003,-0.0015,0.0052,0.0007,53.1
0.447,0.003,-0.0008,0.0045,0.0007,52.9
0.448,0.0022,0.0007,0.003,0.0007,52.8
0.449,0.0007,0.0015,0.0022,0.0007,52.6
0.45,0.0015,0.0015,0.003,0.0007,52.5
0.451,-0.0008,0.0007,-0.0008,-0.0008,52.3
0.452,-0.0008,0.0015,-0.0008,-0.0008,52.2
0.453,-0.0008,0.003,0.0015,-0.0008,52.1
0.454,-0.0008,0.0022,0.0015,-0.0015,51.9
0.455,0.0007,0.0015,0.0,0.0,51.8
0.456,0.0,0.0022,-0.0015,0.0007,51.7
0.457,0.0007,0.0022,0.0015,0.0007,51.5
0.458,0.0007,0.0015,0.0007,0.0015,51.3
0.459,-0.0008,0.0015,-0.0008,0.0015,51.2
0.46,0.0007,0.0015,0.0015,0.0007,51.0
0.461,0.0015,0.003,0.0,0.0007,50.8
0.462,0.0015,0.0022,0.0022,0.0007,50.7
0.463,0.0007,0.0015,0.0015,0.0,50.4
0.464,0.0007,0.0015,-0.0008,0.0,50.3
0.465,0.0015,0.0015,0.0007,-0.0008,50.0
0.466,0.0007,-0.0008,0.0007,-0.0015,49.9
0.467,0.0007,0.0015,0.0015,-0.0015,49.6
0.468,0.0,0.0007,-0.0008,-0.0008,49.5
0.469,-0.0008,0.0007,-0.0015,-0.0015,49.2
0.47,-0.0008,0.0007,-0.0008,-0.0008,49.0
0.471,-0.0008,0.0015,0.0007,0.0015,48.8
0.472,-0.0008,0.003,0.003,0.0,48.6
0.473,0.0,0.0022,0.0015,0.0015,48.4
0.474,-0.0008,0.0015,-0.0008,-0.0008,48.2
0.475,0.0,0.0007,-0.0015,-0.0023,48.0
0.476,0.0,0.0,-0.0008,0.0,47.8
0.477,0.0007,0.0015,0.0007,-0.0015,47.6
0.478,0.0,0.0015,0.0007,-0.0008,47.4
0.479,-0.0008,0.0007,0.0015,-0.0015,47.2
0.48,0.0007,0.0007,0.0007,-0.0046,46.9
0.481,-0.0008,0.0007,0.0007,-0.0046,46.7
