Time_s,RF,BF,VM,ST,FX
0.069,-0.0863,-0.0008,-0.0293,-0.0015,59.8
0.07,-0.0871,0.0007,-0.0293,-0.0038,60.0
0.071,-0.0863,-0.0008,-0.0315,-0.0038,60.1
0.072,-0.0871,-0.0015,-0.0278,-0.0015,59.9
0.073,-0.0893,-0.003,-0.0256,-0.0023,60.4
0.074,-0.0863,-0.0008,-0.0263,-0.0008,60.3
0.075,-0.084,0.0007,-0.027,0.0007,60.6
0.076,-0.0825,0.0007,-0.0293,0.003,60.4
0.077,-0.078,0.0015,-0.0263,0.0015,60.5
0.078,-0.0706,0.0015,-0.0256,0.0007,60.6
0.079,-0.0638,0.0015,-0.0225,0.0007,60.6
0.08,-0.0608,0.0022,-0.0181,0.0015,60.5
0.081,-0.057,0.0015,-0.0143,0.0007,60.7
0.082,-0.0518,0.0,-0.0091,-0.0008,60.7
0.083,-0.0495,-0.0023,-0.0038,-0.0015,60.8
0.084,-0.045,-0.0046,0.0007,-0.0008,60.8
0.085,-0.0353,-0.0023,0.0045,0.0022,60.8
0.086,-0.0158,-0.0015,0.0067,0.0015,61.1
0.087,0.0045,-0.0023,0.0112,0.0015,61.0
0.088,0.0232,-0.003,0.0112,0.003,61.1
0.089,0.0382,-0.003,-0.0038,0.003,60.9
0.09,0.042,-0.0008,-0.015,0.0022,61.1
0.091,0.0427,-0.0023,-0.0165,0.0022,60.9
0.092,0.0382,-0.0023,-0.0173,0.0007,61.1
0.093,0.0382,-0.0008,-0.0135,0.0007,61.3
0.094,0.0405,-0.0008,-0.0128,0.0037,61.2
0.095,0.0367,0.0007,-0.0083,0.0015,61.2
0.096,0.0315,0.0007,0.0037,-0.0008,61.4
0.097,0.024,0.0015,0.009,-0.0008,61.3
0.098,0.0165,0.0007,0.0022,-0.0015,61.5
0.099,0.0112,0.0,-0.0008,-0.003,61.2
0.1,0.006,-0.0008,0.003,-0.0023,61.3
0.101,0.0045,-0.0015,-0.0038,-0.0015,61.2
0.102,0.0045,-0.0023,-0.0053,-0.0023,61.2
0.103,0.0112,-0.003,-0.0075,-0.0015,61.3
0.104,0.012,-0.0038,-0.0181,-0.0038,61.1
0.105,0.0127,-0.0038,-0.0368,-0.003,61.4
0.106,0.0172,-0.0023,-0.0518,-0.0008,61.3
0.107,0.018,-0.0015,-0.0623,-0.0008,61.2
0.108,0.0105,-0.0023,-0.0653,0.0007,61.4
0.109,0.0037,-0.0046,-0.0578,0.0007,61.1
0.11,0.0015,-0.0046,-0.054,-0.0015,61.4
0.111,-0.0015,-0.0015,-0.0518,-0.0023,61.1
0.112,0.0007,-0.003,-0.0473,-0.0015,61.4
0.113,0.0037,-0.0023,-0.042,0.0,61.2
0.114,0.0052,-0.0053,-0.0346,0.0015,61.1
0.115,0.003,-0.0046,-0.0173,0.0015,61.2
0.116,-0.003,-0.003,0.0007,0.003,61.2
0.117,-0.0075,-0.0038,0.0127,0.0022,61.0
0.118,-0.0105,-0.0015,0.018,0.0007,61.3
0.119,-0.0135,0.0007,0.0232,-0.0008,61.0
0.12,-0.0165,0.0015,0.0307,-0.0015,61.2
0.121,-0.021,0.0007,0.033,-0.0015,60.9
0.122,-0.0225,0.0,0.039,0.0007,61.1
0.123,-0.024,-0.0023,0.0367,0.0015,60.9
0.124,-0.0256,-0.0015,0.0292,0.003,60.8
0.125,-0.0278,-0.0015,0.0157,0.0022,60.9
0.126,-0.027,-0.0008,0.0082,0.0007,60.8
0.127,-0.0233,-0.0008,0.0015,0.0015,60.9
0.128,-0.021,-0.0015,-0.0105,-0.0023,60.6
0.129,-0.0181,-0.0008,-0.0248,-0.0046,60.7
0.13,-0.0143,0.0007,-0.039,-0.0015,60.5
0.131,-0.0128,0.0007,-0.045,-0.0015,60.6
0.132,-0.012,-0.003,-0.0413,-0.0008,60.4
0.133,-0.012,-0.0015,-0.0353,-0.0008,60.5
0.134,-0.012,-0.0008,-0.0278,0.0,60.3
0.135,-0.0105,0.0022,-0.0195,-0.0015,60.4
0.136,-0.0091,0.0015,-0.012,-0.003,60.1
0.137,-0.006,-0.0008,-0.0091,-0.003,60.1
0.138,-0.0015,-0.0008,-0.0023,-0.0053,60.0
0.139,0.003,-0.003,0.0022,-0.003,59.9
0.14,0.0007,0.0007,0.0097,-0.0023,60.1
0.141,-0.0038,-0.0015,0.0165,-0.0023,59.7
0.142,-0.0038,-0.0008,0.0195,-0.0023,59.7
0.143,-0.006,-0.0008,0.0225,-0.0008,59.8
0.144,-0.0068,-0.0015,0.0232,0.0015,59.5
0.145,-0.0083,-0.0008,0.0202,0.0015,59.4
0.146,-0.0075,-0.0015,0.015,0.0007,59.3
0.147,-0.0068,0.0007,0.0127,0.0007,59.2
0.148,-0.0068,0.0007,0.009,0.0007,59.1
0.149,-0.0068,0.0022,0.0082,-0.0008,58.9
0.15,-0.0053,0.0007,0.0075,0.0015,59.1
0.151,-0.0046,0.003,0.0037,0.0,58.8
0.152,-0.0038,0.003,0.003,-0.0008,58.6
0.153,-0.0015,0.0,0.0007,0.0007,58.5
0.154,0.0007,0.0007,0.0015,-0.0008,58.3
0.155,0.003,-0.0008,0.0022,0.0007,58.4
0.156,0.0082,0.0,0.0015,-0.0008,58.0
0.157,0.0082,-0.0008,0.0015,0.0015,58.1
0.158,0.0082,-0.0015,0.0007,0.003,58.0
0.159,0.0075,-0.0015,0.0,0.0045,57.9
0.16,0.0067,-0.0046,-0.0008,0.003,57.7
0.161,0.0067,-0.0046,-0.0023,0.0007,57.8
0.162,0.0067,-0.0046,0.0,-0.0015,57.5
0.163,0.0067,-0.003,0.0015,-0.0083,57.7
0.164,0.0075,-0.003,0.0015,-0.0181,57.1
0.165,0.0075,-0.003,0.0015,-0.021,57.3
0.166,0.009,-0.003,-0.0015,-0.0068,57.1
0.167,0.0082,-0.003,-0.003,-0.0023,57.0
0.168,0.0067,-0.003,-0.0015,-0.0015,56.8
0.169,0.0067,-0.003,0.0007,0.003,56.7
0.17,0.0067,-0.0015,0.0037,-0.003,56.4
0.171,0.0082,-0.0015,0.0045,-0.0046,56.2
0.172,0.0075,-0.003,0.0045,-0.003,56.0
0.173,0.009,-0.003,0.0037,-0.0015,55.9
0.174,0.0112,-0.0015,0.006,0.0015,55.6
0.175,0.0127,-0.0008,0.0052,0.0015,55.7
0.176,0.012,-0.0008,0.0067,0.0022,55.4
0.177,0.0142,-0.0015,0.0082,0.003,55.4
0.178,0.0157,-0.0023,0.0082,0.003,55.2
0.179,0.0135,-0.0023,0.0067,-0.0008,54.9
0.18,0.015,-0.0023,0.0067,0.0037,55.0
0.181,0.0157,-0.003,0.0075,0.0225,54.8
0.182,0.0157,-0.0023,0.0052,0.027,54.5
0.183,0.0142,0.0007,0.0067,0.0015,54.4
0.184,0.0127,0.0015,0.0112,0.003,54.2
0.185,0.012,0.0015,0.0127,0.0082,54.1
0.186,0.0112,0.003,0.012,-0.0038,53.8
0.187,0.012,0.0015,0.0112,0.0015,53.6
0.188,0.0112,0.0007,0.0127,-0.0053,53.4
0.189,0.009,0.0015,0.0127,-0.006,53.3
0.19,0.0082,0.0015,0.0127,-0.0015,53.2
0.191,0.0067,0.0007,0.0157,-0.0053,52.9
0.192,0.0052,0.003,0.018,-0.0015,52.6
0.193,0.0045,0.0022,0.0195,-0.003,52.4
0.194,0.003,0.0007,0.0225,-0.0008,52.3
0.195,-0.0015,0.0,0.0262,0.0,52.1
0.196,-0.0038,-0.0015,0.027,0.0,51.8
0.197,-0.0053,-0.0015,0.0292,-0.0008,51.5
0.198,-0.0046,-0.0023,0.0285,-0.003,51.4
0.199,-0.0038,-0.0015,0.0262,-0.0008,50.9
0.2,-0.0068,-0.0008,0.0255,-0.0015,50.8
0.201,-0.0105,0.0007,0.0232,-0.0015,50.5
0.202,-0.0143,0.0015,0.024,-0.0015,50.4
0.203,-0.0135,0.0007,0.0225,0.0,50.1
0.204,-0.012,0.0007,0.0217,-0.0015,49.8
0.205,-0.0098,-0.0008,0.0187,-0.0015,50.0
0.206,-0.012,-0.0015,0.018,0.0022,49.4
0.207,-0.012,-0.0015,0.0187,0.003,49.3
0.208,-0.012,0.0007,0.0165,0.0022,49.0
0.209,-0.0143,0.0015,0.0172,-0.0008,48.8
0.21,-0.0091,0.0015,0.0157,0.0007,48.6
0.211,-0.0083,0.0007,0.0142,0.0015,48.3
0.212,-0.0068,0.0015,0.0112,0.0015,48.1
0.213,-0.0053,0.0022,0.0112,0.0045,47.9
0.214,-0.0038,-0.0008,0.0127,0.006,47.6
0.215,0.0,-0.0038,0.0127,0.0082,47.4
0.216,0.0015,-0.003,0.012,0.003,47.3
0.217,0.0037,0.0007,0.0097,0.0007,47.0
0.218,0.0015,0.0,0.0105,0.0007,46.8
0.219,0.0045,0.0,0.0105,-0.006,46.4
0.22,0.006,0.0015,0.012,-0.015,46.4
0.221,0.0052,0.0007,0.0105,-0.0195,45.9
0.222,0.0082,0.0007,0.0105,-0.021,45.8
0.223,0.009,-0.0008,0.0112,-0.0158,45.4
0.224,0.009,-0.003,0.012,-0.0135,45.3
0.225,0.009,-0.003,0.0112,-0.003,45.0
0.226,0.009,-0.0068,0.0112,0.0232,44.6
0.227,0.0082,-0.0075,0.0105,0.0232,44.4
0.228,0.0105,-0.003,0.0105,-0.0023,44.2
0.229,0.0112,0.0,0.0097,-0.0075,43.7
0.23,0.0082,-0.0008,0.0097,-0.0038,43.7
0.231,0.0082,-0.0046,0.009,0.0217,43.3
0.232,0.0082,-0.0068,0.009,0.0427,43.1
0.233,0.0067,-0.0053,0.0105,0.0037,42.7
0.234,0.0082,-0.0008,0.009,-0.0053,42.5
0.235,0.009,-0.003,0.0075,0.0015,42.1
0.236,0.009,-0.0046,0.0067,-0.0083,41.9
0.237,0.009,-0.0046,0.0052,-0.0008,41.6
0.238,0.0097,-0.0038,0.0045,-0.0068,41.3
0.239,0.0105,-0.0046,0.003,-0.0038,40.9
0.24,0.009,-0.0038,0.003,-0.0023,40.7
0.241,0.009,0.0007,0.0015,-0.0098,40.4
0.242,0.0097,0.003,-0.0008,-0.0105,40.0
0.243,0.0075,0.0052,-0.0008,-0.0143,39.9
0.244,0.0075,0.0022,-0.003,-0.012,39.4
0.245,0.0075,-0.0023,-0.0046,-0.0173,39.2
0.246,0.009,-0.006,-0.006,-0.0046,38.7
0.247,0.0105,-0.0128,-0.0053,0.0382,38.6
0.248,0.012,-0.0181,-0.0046,0.0877,38.3
0.249,0.0135,-0.0113,-0.0038,0.0862,37.9
0.25,0.0142,0.0015,-0.0015,0.0472,37.7
0.251,0.0135,0.0097,0.0,0.0465,37.2
0.252,0.0105,0.0165,0.0,-0.0218,36.9
0.253,0.0082,0.0157,-0.0015,-0.1238,36.5
0.254,0.006,0.0142,-0.003,-0.192,36.1
0.255,0.0,0.0142,-0.003,-0.1935,35.6
0.256,-0.0083,0.0045,-0.0053,-0.0555,35.5
0.257,-0.015,-0.0053,-0.0046,0.0652,35.2
0.258,-0.0135,-0.0143,-0.003,0.0555,34.7
0.259,-0.006,-0.0128,0.003,0.0082,34.3
0.26,0.0,-0.0038,0.0052,0.0352,34.2
0.261,0.0022,0.003,0.0037,0.0532,33.7
0.262,0.0052,0.0067,0.003,0.0502,33.4
0.263,0.0127,0.003,0.0037,0.0465,33.0
0.264,0.0217,-0.0038,0.0022,0.0405,32.6
0.265,0.0225,-0.0083,0.0015,0.0855,32.4
0.266,0.0195,-0.0105,0.0015,0.06,31.9
0.267,0.0157,-0.0158,0.003,0.039,31.7
0.268,0.0105,-0.0128,0.0052,-0.0285,31.2
0.269,0.0022,-0.0008,0.0067,-0.0615,31.0
0.27,-0.0046,0.0052,0.0052,0.027,30.6
0.271,-0.0113,0.0052,0.0015,0.0232,30.1
0.272,-0.021,0.003,0.0015,0.009,29.8
0.273,-0.0278,0.0105,-0.0023,-0.0825,29.4
0.274,-0.0308,0.0277,-0.0046,-0.1928,29.0
0.275,-0.0293,0.0345,-0.0083,-0.1711,28.8
0.276,-0.0323,0.018,-0.0091,-0.1335,28.3
0.277,-0.0398,0.0037,-0.006,-0.117,28.2
0.278,-0.0458,-0.015,-0.0015,-0.0473,27.7
0.279,-0.0495,-0.039,0.0052,0.1455,27.3
0.28,-0.0495,-0.0323,0.0045,0.1957,27.0
0.281,-0.0458,-0.0113,0.0045,0.0645,26.6
0.282,-0.0405,-0.0068,0.0052,0.0165,26.2
0.283,-0.0338,-0.003,0.0015,0.033,25.9
0.284,-0.027,0.0,0.0007,0.0495,25.6
0.285,-0.027,-0.0008,0.0,0.0397,25.4
0.286,-0.0315,0.0007,0.0007,0.0382,24.7
0.287,-0.033,0.0,0.0,0.0652,24.5
0.288,-0.0293,0.003,0.0007,0.024,24.2
0.289,-0.0233,0.0037,0.0015,-0.0091,23.7
0.29,-0.0128,0.0015,-0.0046,0.006,23.3
0.291,-0.0053,-0.0008,-0.0105,-0.003,22.9
0.292,-0.0015,-0.0023,-0.0158,0.0067,22.5
0.293,0.0007,-0.0038,-0.0218,0.033,22.5
0.294,-0.003,-0.0053,-0.0263,0.0427,21.7
0.295,-0.0068,0.0015,-0.027,0.0105,21.6
0.296,-0.003,0.0067,-0.024,-0.0278,21.0
0.297,-0.0008,0.0105,-0.0285,-0.0113,20.8
0.298,0.003,0.0082,-0.0383,0.0007,20.5
0.299,0.0075,0.0045,-0.0368,-0.0008,20.0
0.3,0.0105,0.0022,-0.0368,0.0,19.8
0.301,0.015,-0.0053,-0.0405,0.0045,19.3
0.302,0.0127,-0.0113,-0.0428,-0.0068,19.0
0.303,0.0067,-0.0083,-0.0495,-0.0615,18.5
0.304,0.0052,0.0,-0.0495,-0.0825,18.2
0.305,0.0052,0.0015,-0.0458,-0.0203,17.9
0.306,0.003,0.0037,-0.0413,-0.0053,17.5
0.307,0.003,0.0052,-0.033,-0.0225,17.0
0.308,0.0015,0.0,-0.0308,0.0382,16.8
0.309,-0.0091,-0.0068,-0.0293,0.066,16.2
0.31,-0.0135,-0.0083,-0.0181,0.006,15.9
0.311,-0.0135,-0.0015,-0.0098,-0.0068,15.5
0.312,-0.0135,0.0015,-0.0083,0.021,15.2
0.313,-0.0083,0.0067,-0.0068,0.0067,14.8
0.314,-0.0008,0.0105,-0.0008,0.012,14.4
0.315,0.006,0.0105,-0.0068,-0.006,14.2
0.316,0.0105,0.0052,-0.0218,0.0037,13.6
0.317,0.0105,-0.003,-0.027,0.051,13.4
0.318,0.0097,-0.0075,-0.0278,0.0532,12.9
0.319,0.009,-0.0165,-0.0135,0.03,12.7
0.32,0.0067,-0.0158,0.003,-0.0818,12.2
0.321,0.0075,-0.0046,0.0217,-0.0338,11.9
0.322,0.0105,-0.0015,0.0412,0.0592,11.5
0.323,0.0127,-0.0008,0.054,-0.0893,11.1
0.324,0.012,0.0,0.0652,-0.1935,10.7
0.325,0.0112,0.0015,0.0577,-0.1635,10.4
0.326,0.0105,0.003,0.0435,-0.039,10.1
0.327,0.0142,0.0015,0.0262,-0.0158,9.5
0.328,0.024,0.0045,0.0127,-0.0353,9.3
0.329,0.0255,0.0082,0.0007,0.03,8.8
0.33,0.0247,0.009,-0.0181,0.0195,8.5
0.331,0.0292,0.0052,-0.0263,0.0352,8.2
0.332,0.0277,0.0007,-0.0165,0.0105,7.8
0.333,0.021,-0.003,0.0045,-0.0525,7.6
0.334,0.0195,-0.0046,0.0247,-0.0458,7.0
0.335,0.0195,-0.0046,0.0405,0.0157,6.7
0.336,0.0202,-0.0068,0.042,0.0892,6.4
0.337,0.0277,-0.0128,0.042,0.069,5.9
0.338,0.0352,-0.0173,0.0367,0.0457,5.6
0.339,0.0397,-0.0158,0.0367,0.1005,5.0
0.34,0.0442,-0.012,0.039,0.0892,4.8
0.341,0.0427,-0.0075,0.0292,-0.033,4.2
0.342,0.0397,0.0007,0.0262,-0.0923,3.6
0.343,0.033,0.0157,0.0255,-0.099,3.5
0.344,0.0255,0.0187,0.0322,-0.027,3.0
0.345,0.018,0.0165,0.0367,0.0472,2.8
0.346,0.009,0.012,0.0337,0.0187,2.3
0.347,0.0045,0.006,0.033,0.0,2.0
0.348,-0.0015,0.0067,0.0255,-0.0361,1.8
0.349,-0.0038,0.003,0.021,-0.0128,1.4
0.35,-0.003,-0.003,0.0187,0.0307,1.4
0.351,-0.0046,-0.012,0.0195,0.045,0.9
0.352,-0.0046,-0.0173,0.0255,0.0435,0.7
0.353,-0.0068,-0.0181,0.0315,0.0052,0.6
0.354,-0.0068,-0.012,0.0367,0.0015,0.4
0.355,-0.003,-0.0015,0.0405,-0.0293,0.2
0.356,-0.0038,0.0015,0.042,-0.0218,0.0
0.357,0.0007,0.003,0.0495,0.033,0.0
0.358,0.0045,0.0,0.0555,0.057,-0.1
0.359,0.0022,-0.0008,0.0577,0.0795,-0.3
0.36,-0.0068,-0.003,0.06,0.057,-0.1
0.361,-0.0218,-0.0083,0.0637,-0.0158,-0.5
0.362,-0.027,-0.0105,0.0667,-0.0615,-0.3
0.363,-0.0248,-0.0068,0.0622,-0.0795,-0.4
0.364,-0.0293,0.0007,0.0517,-0.0848,-0.3
0.365,-0.0353,0.003,0.0405,-0.0848,-0.2
0.366,-0.0346,0.003,0.0292,-0.0653,-0.2
0.367,-0.033,0.0,0.0067,-0.0218,0.1
0.368,-0.0338,-0.0046,-0.0218,-0.003,0.0
0.369,-0.0361,-0.0113,-0.0488,0.033,0.1
0.37,-0.0338,-0.0165,-0.0788,0.048,0.2
0.371,-0.0353,-0.0135,-0.1125,0.012,0.0
0.372,-0.039,-0.0023,-0.1508,0.0195,0.0
0.373,-0.042,0.0045,-0.1838,0.0495,0.2
0.374,-0.0578,0.0067,-0.2055,0.057,0.4
0.375,-0.0765,0.0082,-0.2153,0.066,0.7
0.376,-0.0938,0.003,-0.222,0.063,0.5
0.377,-0.1103,-0.0038,-0.2198,0.03,0.6
0.378,-0.114,-0.0105,-0.2026,0.018,0.5
0.379,-0.1133,-0.0091,-0.1838,0.0202,0.7
0.38,-0.108,-0.0046,-0.159,0.018,0.9
0.381,-0.1021,0.0022,-0.1238,0.0045,0.9
0.382,-0.114,0.0097,-0.0908,-0.0413,1.1
0.383,-0.1426,0.012,-0.081,-0.081,0.9
0.384,-0.18,0.012,-0.0593,-0.0405,1.2
0.385,-0.2123,0.0097,-0.0405,0.021,1.2
0.386,-0.234,0.0022,-0.0488,0.024,1.0
0.387,-0.234,-0.003,-0.0458,0.0007,1.1
0.388,-0.207,-0.003,-0.0691,-0.0293,1.1
0.389,-0.1703,-0.003,-0.1118,0.0307,1.3
0.39,-0.1185,-0.0008,-0.1388,0.099,1.5
0.391,-0.057,0.0015,-0.1365,0.0757,1.6
0.392,0.0105,0.0037,-0.1178,-0.0046,1.8
0.393,0.066,0.0105,-0.0983,-0.0893,1.8
0.394,0.1035,0.012,-0.0653,-0.0518,2.1
0.395,0.132,0.012,-0.024,-0.0638,2.2
0.396,0.1522,0.0105,0.0075,-0.1125,2.2
0.397,0.171,0.0142,0.0315,-0.057,2.5
0.398,0.1912,0.0202,0.0547,-0.012,2.5
0.399,0.2055,0.0202,0.0577,0.0195,2.9
0.4,0.2205,0.0217,0.042,0.0292,2.6
0.401,0.2407,0.0172,0.0172,0.039,3.0
0.402,0.2625,0.0127,-0.015,0.0472,3.0
0.403,0.2617,0.0105,-0.0495,0.0592,3.2
0.404,0.246,0.0052,-0.0743,0.0705,3.4
0.405,0.252,-0.0008,-0.0945,0.0345,3.4
0.406,0.3135,-0.0105,-0.0975,-0.0353,3.5
0.407,0.3825,-0.0315,-0.0758,-0.12,4.0
0.408,0.3877,-0.0488,-0.0675,-0.1088,4.1
0.409,0.357,-0.0585,-0.0713,-0.0443,4.5
0.41,0.318,-0.0495,-0.0638,0.0127,4.5
0.411,0.3067,-0.0046,-0.0495,0.0442,4.9
0.412,0.2872,0.03,-0.0458,0.0082,5.3
0.413,0.1657,0.0457,-0.045,0.0142,5.5
0.414,0.0562,0.0607,-0.0308,0.024,5.6
0.415,0.0007,0.0652,0.0015,0.0075,5.8
0.416,-0.0383,0.0532,0.0532,0.0127,6.1
0.417,-0.0465,0.018,0.1252,0.024,6.2
0.418,-0.0713,-0.012,0.2145,0.0577,6.4
0.419,-0.0833,-0.0218,0.2872,0.0577,6.3
0.42,-0.0953,-0.0225,0.3165,0.0532,6.5
0.421,-0.0968,-0.0233,0.324,0.078,6.7
0.422,-0.0923,-0.0315,0.315,0.0585,6.9
0.423,-0.1013,-0.0323,0.2647,0.0127,6.8
0.424,-0.09,-0.0083,0.1897,-0.0195,7.0
0.425,-0.0743,0.0112,0.129,-0.012,7.1
0.426,0.0855,0.0037,0.0802,-0.0443,7.3
0.427,0.4275,0.0052,-0.0053,-0.1058,7.3
0.428,0.498,0.0195,-0.156,-0.066,7.5
0.429,0.1095,0.03,-0.2048,-0.0091,7.7
0.43,-0.3481,0.0247,-0.0473,0.0142,7.9
0.431,-0.6968,0.006,0.0945,0.0862,8.3
0.432,-0.7245,-0.012,0.135,0.2122,8.4
0.433,-0.504,-0.0203,0.1192,0.327,8.4
0.434,-0.2723,-0.0256,0.084,0.3097,8.6
0.435,0.0412,-0.0315,0.0937,0.1665,8.6
0.436,0.2842,-0.0278,0.057,-0.0315,8.9
0.437,0.4552,-0.0158,0.1057,-0.1995,8.7
0.438,0.465,0.003,0.3637,-0.2836,9.0
0.439,0.375,0.015,0.6832,-0.2963,9.0
0.44,0.36,0.018,1.017,-0.261,9.2
0.441,0.4087,0.0255,1.3042,-0.2011,9.3
0.442,0.4875,0.024,1.296,-0.0728,9.4
0.443,0.5325,0.0097,1.185,-0.0098,9.6
0.444,0.5587,0.0007,1.086,-0.0248,9.8
0.445,0.4725,-0.0083,0.996,-0.0346,9.9
0.446,0.3412,-0.0233,0.9127,-0.0443,10.1
0.447,0.1815,-0.0308,0.8385,-0.0308,10.1
0.448,0.0157,-0.0203,0.7695,0.0,10.4
0.449,-0.0998,-0.0105,0.7072,0.0645,10.6
0.45,-0.2535,-0.0105,0.5917,0.0727,10.8
0.451,-0.4043,-0.0091,0.318,0.093,11.2
0.452,-0.5468,-0.0046,-0.048,0.1425,11.4
0.453,-0.6555,0.0082,-0.375,0.057,11.7
0.454,-0.7178,0.0157,-0.615,-0.0743,11.8
0.455,-0.7426,0.0105,-0.7995,-0.1875,11.9
0.456,-0.7193,0.0157,-0.999,-0.2558,12.1
0.457,-0.6908,0.0217,-1.2353,-0.2063,12.4
0.458,-0.6548,0.0195,-1.419,-0.105,12.7
0.459,-0.627,0.0015,-1.5556,0.0045,12.7
0.46,-0.648,-0.0181,-1.6815,0.1012,13.1
0.461,-0.6353,-0.0315,-1.7625,0.1402,13.3
0.462,-0.525,-0.0413,-1.6613,0.1552,13.5
0.463,-0.4163,-0.048,-1.5188,0.1417,13.6
0.464,-0.3068,-0.0608,-1.3875,0.1245,13.9
0.465,-0.222,-0.0555,-1.2698,0.1095,13.9
0.466,-0.1748,-0.0398,-1.1633,-0.012,14.0
0.467,-0.1598,-0.0188,-1.065,-0.0233,13.8
0.468,-0.1643,-0.0038,-0.9765,0.0367,14.2
0.469,-0.1013,-0.0083,-0.8963,-0.0008,14.2
0.47,-0.0375,-0.0256,-0.822,0.0427,14.1
0.471,0.0022,-0.0428,-0.756,0.021,14.3
0.472,0.0382,-0.039,-0.6945,-0.0143,14.3
0.473,0.0675,0.0127,-0.639,0.0082,14.6
0.474,0.0975,0.0825,-0.5625,-0.024,14.4
0.475,0.1095,0.1192,-0.3428,-0.0938,14.5
0.476,0.1657,0.147,-0.0046,-0.2123,14.4
0.477,0.2445,0.1267,0.3277,-0.1418,14.4
0.478,0.2857,0.063,0.6757,-0.0968,14.4
0.479,0.2902,0.0075,1.0372,-0.0683,14.2
