Time_s,RF,BF,VM,ST,FX
0.215,0.0195,0.0037,-0.027,-0.0338,5.9
0.216,0.012,0.0067,-0.045,-0.024,5.9
0.217,0.0015,0.0112,-0.0533,0.0142,5.9
0.218,-0.0075,0.0052,-0.0473,0.051,5.9
0.219,-0.0128,-0.0053,-0.0368,0.0652,6.0
0.22,-0.0203,-0.0165,-0.0188,0.0757,6.0
0.221,-0.024,-0.0203,-0.0075,0.0712,6.0
0.222,-0.0256,-0.027,0.0052,0.0487,6.1
0.223,-0.027,-0.0346,0.0232,0.0232,6.1
0.224,-0.0248,-0.0256,0.0307,-0.0015,6.2
0.225,-0.0315,-0.012,0.0277,-0.021,6.3
0.226,-0.0263,-0.0038,0.0217,-0.021,6.3
0.227,-0.0105,-0.0008,0.0202,-0.0075,6.3
0.228,0.0007,-0.0083,0.024,0.0067,6.4
0.229,0.009,-0.0143,0.0195,0.018,6.4
0.23,0.009,-0.0091,0.0112,0.0067,6.5
0.231,0.0135,-0.0091,0.0075,-0.0046,6.6
0.232,0.0165,-0.0068,0.0045,-0.0015,6.6
0.233,0.0097,-0.0046,0.009,-0.012,6.7
0.234,0.0007,-0.0053,0.0195,-0.024,6.7
0.235,-0.0046,-0.0038,0.0247,-0.0263,6.7
0.236,-0.0075,-0.0008,0.0217,-0.03,6.8
0.237,-0.0075,0.0015,0.0082,-0.024,6.9
0.238,-0.015,-0.0046,-0.0105,-0.0158,6.9
0.239,-0.0323,-0.0046,-0.0338,-0.0105,7.0
0.24,-0.0473,0.0075,-0.0465,-0.0068,7.0
0.241,-0.0525,0.0217,-0.0413,-0.0083,7.1
0.242,-0.039,0.0292,-0.0353,-0.0075,7.1
0.243,-0.0181,0.0232,-0.0353,-0.0068,7.1
0.244,-0.0023,0.0225,-0.0285,-0.0046,7.1
0.245,0.0202,0.0225,-0.0181,-0.0083,7.2
0.246,0.0352,0.0165,-0.0046,-0.012,7.2
0.247,0.0457,0.0082,0.0045,-0.0098,7.2
0.248,0.06,0.006,0.0105,0.0015,7.2
0.249,0.0577,0.0112,0.0217,0.0232,7.2
0.25,0.0427,0.0075,0.039,0.0277,7.3
0.251,0.0232,-0.003,0.0495,0.0105,7.3
0.252,0.0112,-0.012,0.0352,-0.0098,7.3
0.253,0.0037,-0.0128,0.0375,-0.0203,7.4
0.254,-0.0173,-0.0105,0.0465,-0.0165,7.4
0.255,-0.0293,-0.0046,0.0367,-0.0046,7.4
0.256,-0.0195,0.0022,0.0352,0.0105,7.5
0.257,-0.0015,0.006,0.0315,0.0217,7.5
0.258,0.0135,0.0022,0.033,0.0165,7.5
0.259,0.0045,-0.0068,0.0277,0.0022,7.5
0.26,-0.0046,-0.0098,0.0217,-0.0053,7.6
0.261,0.0037,-0.012,0.027,-0.012,7.6
0.262,0.0105,-0.0105,0.0195,-0.0173,7.6
0.263,0.018,-0.0068,0.012,-0.0315,7.7
0.264,0.0172,-0.003,0.0105,-0.057,7.7
0.265,0.012,0.0022,0.0157,-0.0533,7.8
0.266,0.0007,0.0015,0.0247,-0.0315,7.8
0.267,-0.0105,0.0037,0.0367,-0.021,7.9
0.268,-0.0181,0.009,0.0307,-0.003,7.9
0.269,-0.0233,0.009,0.0127,0.0352,8.0
0.27,-0.0203,0.0045,0.0105,0.0682,8.1
0.271,-0.0225,-0.0023,0.0142,0.0697,8.1
0.272,-0.033,-0.0091,0.0157,0.0592,8.1
0.273,-0.042,-0.0158,0.0007,0.0577,8.2
0.274,-0.042,-0.0195,-0.0105,0.0457,8.2
0.275,-0.027,-0.0203,-0.0203,0.0307,8.3
0.276,-0.0091,-0.0195,-0.0165,0.0277,8.3
0.277,0.0015,-0.0135,-0.0128,0.0142,8.4
0.278,0.0067,-0.0128,-0.0203,-0.0023,8.4
0.279,0.0052,-0.0165,-0.0218,-0.012,8.5
0.28,0.0045,-0.0165,-0.0248,-0.0188,8.5
0.281,0.003,-0.0091,-0.0225,-0.0188,8.6
0.282,-0.0015,0.0007,-0.03,-0.0143,8.8
0.283,-0.0143,0.003,-0.0233,-0.0068,8.9
0.284,-0.0165,0.0007,-0.0195,-0.0046,9.0
0.285,-0.0075,0.0045,-0.021,-0.0075,9.2
0.286,-0.0098,0.006,-0.0128,-0.0053,9.3
0.287,-0.024,0.0075,-0.0128,-0.0091,9.4
0.288,-0.0293,0.0105,-0.0068,-0.0128,9.6
0.289,-0.0135,0.012,-0.0015,-0.0128,9.7
0.29,-0.0091,0.0067,0.0052,-0.0128,9.9
0.291,-0.0008,0.0045,0.0142,-0.0113,10.0
0.292,0.024,0.0067,0.012,-0.0046,10.1
0.293,0.039,0.0082,0.0052,0.0022,10.3
0.294,0.0532,0.0105,0.0105,0.0052,10.4
0.295,0.0555,0.0082,0.006,0.0037,10.5
0.296,0.0607,0.0007,0.0015,-0.0068,10.7
0.297,0.0705,-0.0038,0.0127,-0.0181,10.8
0.298,0.0622,-0.0015,0.0135,-0.0233,10.9
0.299,0.0232,-0.0015,0.0067,-0.0203,11.1
0.3,-0.0203,-0.006,-0.0068,-0.0158,11.2
0.301,-0.0346,-0.0046,-0.0143,-0.012,11.4
0.302,-0.0293,0.0015,-0.0195,-0.0053,11.5
0.303,-0.0143,0.0105,-0.0308,-0.0053,11.7
0.304,-0.0098,0.012,-0.0398,-0.0143,11.9
0.305,-0.0015,0.0105,-0.0405,-0.024,12.1
0.306,0.0067,0.0142,-0.0315,-0.0278,12.2
0.307,-0.0023,0.0105,-0.0308,-0.012,12.4
0.308,-0.012,0.003,-0.0285,0.0082,12.6
0.309,-0.0181,-0.0008,-0.0218,0.0232,12.7
0.31,-0.0143,0.0015,-0.0128,0.0435,12.9
0.311,-0.0113,-0.0008,-0.0173,0.0405,13.0
0.312,-0.0091,-0.0046,-0.0195,0.0225,13.2
0.313,-0.0038,-0.0008,-0.015,0.0067,13.4
0.314,0.0015,0.0007,-0.0233,-0.0046,13.5
0.315,0.009,0.006,-0.027,-0.0046,13.7
0.316,0.009,0.0082,-0.0256,-0.0068,13.9
0.317,0.0097,0.0052,-0.0233,-0.0083,14.1
0.318,0.012,0.0052,-0.0195,-0.006,14.3
0.319,0.0127,0.0045,-0.0128,-0.0053,14.4
0.32,0.0097,0.003,-0.0075,-0.0046,14.6
0.321,0.0015,-0.0015,-0.0098,-0.0068,14.6
0.322,0.0052,-0.0015,-0.0128,-0.0091,14.7
0.323,0.0135,0.0015,-0.0113,-0.0113,14.8
0.324,0.018,0.0037,-0.0015,-0.0091,14.8
0.325,0.0217,0.0052,0.0037,-0.0083,14.9
0.326,0.018,0.0045,0.0022,-0.0158,14.9
0.327,0.015,0.0015,0.0,-0.021,15.0
0.328,0.0202,0.0015,-0.0008,-0.0158,15.0
0.329,0.018,0.003,-0.0008,-0.0075,15.1
0.33,0.0015,0.0022,0.0,0.0007,15.2
0.331,-0.0113,-0.0008,0.0022,0.018,15.2
0.332,-0.0158,-0.003,0.0,0.0277,15.3
0.333,-0.0195,-0.0046,0.0015,0.0217,15.3
0.334,-0.027,-0.0075,0.0097,0.012,15.4
0.335,-0.027,-0.0068,0.0195,0.0015,15.5
0.336,-0.0188,-0.0083,0.024,-0.0053,15.5
0.337,-0.0008,-0.0091,0.0225,-0.0023,15.6
0.338,0.0165,-0.0053,0.024,0.0,15.6
0.339,0.018,-0.0038,0.0247,0.0015,15.7
0.34,0.0202,-0.0008,0.03,0.0037,15.7
0.341,0.027,-0.0008,0.0345,0.0037,15.7
0.342,0.024,-0.0038,0.033,0.0045,15.6
0.343,0.0142,-0.0083,0.0345,0.0052,15.4
0.344,-0.0008,-0.0143,0.0345,0.0037,15.3
0.345,-0.0128,-0.0165,0.033,0.0045,15.2
0.346,-0.0143,-0.0158,0.0277,0.0067,15.1
0.347,-0.0128,-0.0143,0.0292,0.006,14.9
0.348,-0.012,-0.0128,0.0232,0.0052,14.8
0.349,-0.0113,-0.0091,0.015,0.0067,14.7
0.35,-0.012,-0.0023,0.0225,0.0082,14.6
0.351,-0.0105,0.0105,0.0225,0.009,14.4
0.352,-0.0105,0.0307,0.0195,0.0097,14.4
0.353,-0.0083,0.0382,0.0232,0.009,14.2
0.354,-0.0075,0.0225,0.0187,0.0067,14.1
0.355,-0.006,0.006,0.0165,0.0052,13.9
0.356,-0.0053,0.0,0.0105,0.003,13.9
0.357,-0.0068,-0.0046,0.0015,0.0015,13.7
0.358,-0.0038,-0.0046,-0.0068,0.0007,13.6
0.359,-0.003,-0.0046,-0.0113,0.0007,13.5
0.36,-0.0023,-0.0053,-0.0091,0.0015,13.3
0.361,-0.003,-0.0053,-0.0053,0.0007,13.3
0.362,-0.0068,-0.0038,-0.0015,0.0022,13.2
0.363,-0.006,-0.003,-0.0015,0.003,13.1
0.364,-0.0068,-0.0046,-0.0015,0.0045,13.1
0.365,-0.003,-0.003,-0.0008,0.0052,13.0
0.366,0.0015,-0.0023,-0.0053,0.0015,13.0
0.367,0.0052,-0.0008,-0.0113,0.0,12.9
0.368,0.0082,-0.0015,-0.0068,-0.0008,12.8
0.369,0.0105,-0.0046,0.0075,0.0007,12.7
0.37,0.0075,-0.006,0.0127,0.0007,12.6
0.371,0.0052,-0.0053,0.0135,-0.0008,12.6
0.372,0.0,-0.006,0.0157,0.0,12.5
0.373,-0.0068,-0.006,0.009,0.0007,12.5
0.374,-0.0046,-0.0046,0.0067,-0.0015,12.4
0.375,-0.006,-0.0053,0.0127,-0.0023,12.3
0.376,-0.0091,-0.0046,0.024,0.0007,12.2
0.377,-0.012,-0.0053,0.0262,0.0,12.2
0.378,-0.015,-0.0046,0.024,-0.0008,12.1
0.379,-0.015,-0.003,0.0217,-0.0015,12.1
0.38,-0.0143,-0.0046,0.0172,-0.0015,11.9
0.381,-0.0128,-0.003,0.0135,-0.003,12.0
0.382,-0.0128,-0.0023,0.0037,-0.0046,12.0
0.383,-0.0128,-0.0015,0.0022,-0.0023,12.1
0.384,-0.0083,0.0,0.0037,-0.0015,12.1
0.385,-0.003,-0.0008,0.003,-0.0015,12.1
0.386,0.0007,-0.0008,0.0007,-0.0023,12.2
0.387,0.0015,-0.0008,-0.0046,-0.0023,12.2
0.388,-0.0008,-0.0023,-0.0015,-0.0038,12.3
0.389,-0.0015,-0.003,0.003,-0.0053,12.3
0.39,-0.0038,-0.0008,0.009,-0.003,12.4
0.391,0.0,0.0022,-0.0008,-0.0053,12.4
0.392,0.006,0.0045,-0.0068,-0.006,12.5
0.393,0.0075,0.0015,0.0052,-0.003,12.5
0.394,0.0082,-0.0008,0.0105,-0.0015,12.6
0.395,0.0082,-0.0015,0.0082,-0.003,12.6
0.396,0.0097,0.0022,-0.0015,-0.003,12.6
0.397,0.0097,0.0015,-0.0046,-0.0023,12.7
0.398,0.012,0.0015,0.0,-0.003,12.7
0.399,0.0142,0.003,0.0,-0.0046,12.8
0.4,0.0075,0.0007,-0.003,-0.003,12.8
0.401,-0.0015,-0.0015,-0.0135,-0.0023,12.8
0.402,-0.0008,0.0,-0.0323,-0.0046,12.9
0.403,0.009,0.0022,-0.0428,-0.0053,12.9
0.404,0.021,0.0037,-0.0458,-0.0038,12.9
0.405,0.018,0.0052,-0.048,-0.0046,12.9
0.406,0.0105,0.0067,-0.0503,-0.0068,12.9
0.407,-0.0015,0.009,-0.0533,-0.0068,12.9
0.408,-0.0105,0.0082,-0.0518,-0.0038,12.9
0.409,-0.003,0.0067,-0.0465,-0.0038,13.0
0.41,0.003,0.009,-0.0436,-0.0046,13.0
0.411,0.009,0.0082,-0.039,-0.003,13.0
0.412,0.0105,0.0067,-0.0405,-0.0046,13.0
0.413,0.0052,0.0037,-0.048,-0.0075,13.0
0.414,0.0105,0.0045,-0.0458,-0.0068,13.0
0.415,0.0157,0.0052,-0.0458,-0.0046,13.0
0.416,0.0165,0.0037,-0.0465,-0.0046,13.0
0.417,0.0262,0.0045,-0.0353,-0.0046,13.0
0.418,0.033,0.0045,-0.024,-0.0046,13.0
0.419,0.0277,0.003,-0.0195,-0.0038,13.1
0.42,0.0165,0.0045,-0.0181,-0.003,13.1
0.421,0.0142,0.0075,-0.0165,-0.0053,13.1
0.422,0.0247,0.0082,-0.0173,-0.0053,13.1
0.423,0.03,0.006,-0.0225,-0.0068,13.1
0.424,0.024,0.003,-0.0278,-0.0091,13.1
0.425,0.0127,0.0015,-0.0225,-0.0038,13.1
0.426,0.0037,0.0015,-0.0135,-0.003,13.1
0.427,0.0007,0.0007,-0.0098,-0.0038,13.1
0.428,-0.0015,0.0007,-0.012,-0.0008,13.1
0.429,-0.0038,-0.0015,-0.0165,0.0,13.1
0.43,-0.0008,-0.0008,-0.0203,0.0,13.1
0.431,-0.0015,0.0007,-0.0188,0.0007,13.1
0.432,-0.0046,0.0007,-0.0165,0.0007,13.1
0.433,-0.0053,0.003,-0.0128,0.0015,13.1
0.434,-0.0046,0.0037,-0.0113,0.0022,13.1
0.435,-0.0046,0.0045,-0.0105,0.0015,13.1
0.436,-0.0023,0.0045,-0.0068,0.0015,13.1
0.437,-0.0015,0.0015,-0.0068,0.0022,13.1
0.438,-0.0015,0.0007,-0.0023,0.003,13.1
0.439,-0.0038,-0.0008,0.003,0.0037,13.1
0.44,-0.006,-0.0008,0.0067,0.0045,13.1
0.441,-0.0068,-0.0023,0.012,0.0052,13.1
0.442,-0.0068,-0.0023,0.0127,0.0067,13.0
0.443,-0.0083,-0.0023,0.0142,0.0052,13.0
0.444,-0.0091,-0.0046,0.0157,0.0037,13.0
0.445,-0.0105,-0.0023,0.012,0.003,13.0
0.446,-0.0091,-0.0008,0.012,0.0045,12.9
0.447,-0.0083,-0.0015,0.0127,0.0045,12.9
0.448,-0.0075,-0.003,0.0112,0.0045,12.9
0.449,-0.0046,-0.0038,0.0105,0.0045,12.8
0.45,0.0007,-0.0015,0.0105,0.003,12.8
0.451,0.0007,-0.0008,0.0127,0.003,12.7
0.452,-0.003,0.0007,0.0112,0.0045,12.7
0.453,0.0045,0.0022,0.0082,0.0015,12.7
0.454,0.006,0.0007,0.012,0.0015,12.6
0.455,0.0052,0.0007,0.0142,0.0015,12.6
0.456,0.0007,0.0015,0.018,0.003,12.6
0.457,-0.0038,0.0007,0.0195,0.0037,12.5
0.458,-0.0038,-0.003,0.0157,0.0007,12.5
0.459,-0.006,-0.0075,0.012,0.0,12.5
0.46,-0.0075,-0.0083,0.0172,0.0015,12.4
0.461,-0.0105,-0.0075,0.024,0.0022,12.4
0.462,-0.0091,-0.0068,0.0277,0.0007,12.3
0.463,-0.0068,-0.0068,0.0232,-0.0015,12.3
0.464,-0.006,-0.006,0.018,0.0007,12.3
0.465,-0.0046,-0.0068,0.0202,0.0022,12.2
0.466,-0.0023,-0.0053,0.0217,0.0015,12.2
0.467,0.0,-0.003,0.024,0.0037,12.1
0.468,-0.0015,-0.003,0.024,0.0045,12.1
0.469,-0.0008,-0.0023,0.0202,0.0045,12.1
0.47,0.0022,-0.0008,0.0135,0.0022,12.1
0.471,0.0045,0.0,0.0097,0.0015,12.0
0.472,0.006,0.0015,0.0082,-0.0008,12.0
0.473,0.003,0.0007,0.0067,-0.0023,12.0
0.474,-0.0046,0.0,0.0037,-0.0015,11.9
0.475,-0.0091,0.0007,0.0015,-0.003,11.9
0.476,-0.0075,-0.0015,-0.0015,-0.003,11.8
