Time_s,RF,BF,VM,ST,FX
0.053,0.0007,-0.0008,0.0007,-0.0015,4.9
0.054,0.0,-0.0008,0.0007,-0.0015,4.9
0.055,0.0,-0.0015,0.0,-0.0008,5.0
0.056,-0.0015,-0.0015,-0.0008,-0.0015,5.0
0.057,-0.0008,-0.0008,-0.0015,-0.0015,5.0
0.058,-0.0015,-0.0015,-0.0038,-0.0015,5.0
0.059,-0.0015,-0.003,-0.0046,-0.0008,5.0
0.06,-0.0008,-0.0023,-0.003,0.0,5.0
0.061,-0.0008,-0.0015,-0.003,0.0,5.0
0.062,0.0007,-0.0008,-0.0038,0.0,5.0
0.063,0.0007,0.0,-0.0008,0.0,5.0
0.064,-0.0008,0.0007,0.0,-0.0015,5.0
0.065,0.0,0.0015,0.0,-0.0015,5.0
0.066,0.0007,0.0007,0.0022,-0.0008,5.0
0.067,-0.0008,-0.0015,0.0015,0.0,5.0
0.068,0.0007,-0.0015,0.0045,-0.0008,5.0
0.069,0.0,0.0007,0.003,-0.0038,5.0
0.07,0.0007,-0.0008,0.003,-0.006,5.0
0.071,0.003,-0.0023,0.0052,-0.0098,5.0
0.072,0.0022,-0.003,0.0045,-0.0158,5.0
0.073,0.003,-0.0015,0.0067,-0.0143,5.0
0.074,0.003,-0.0008,0.006,-0.0075,5.0
0.075,0.0022,0.0,0.006,-0.003,5.0
0.076,0.0022,-0.0008,0.0075,-0.0008,5.0
0.077,0.003,-0.0008,0.0082,0.003,5.0
0.078,0.0022,-0.0023,0.0112,0.006,5.0
0.079,0.0037,-0.0015,0.0105,0.0075,5.0
0.08,0.0045,-0.0008,0.009,0.006,5.0
0.081,0.0045,-0.0008,0.0067,0.003,5.0
0.082,0.003,-0.0008,0.0045,0.0007,5.0
0.083,0.0015,-0.0008,0.0052,0.0,5.0
0.084,-0.0015,-0.0008,0.0015,-0.0015,5.0
0.085,-0.006,-0.003,-0.0038,-0.0083,4.9
0.086,-0.0075,-0.006,-0.0091,-0.012,4.9
0.087,-0.0083,-0.0046,-0.0105,-0.0075,4.9
0.088,-0.0091,-0.003,-0.0083,-0.0046,4.9
0.089,-0.0083,-0.0015,-0.006,-0.0023,4.9
0.09,-0.0068,0.0,-0.0046,0.0,4.9
0.091,-0.0053,0.0007,-0.0015,-0.0008,4.9
0.092,-0.0023,0.0007,0.0015,-0.0008,4.9
0.093,0.0015,-0.0008,0.0045,-0.0015,4.9
0.094,0.0007,-0.0008,0.003,-0.003,4.9
0.095,0.0,0.0,0.003,-0.0038,4.8
0.096,0.0007,0.0,0.0015,-0.003,4.8
0.097,-0.0015,0.0015,0.0007,-0.0015,4.8
0.098,-0.0015,-0.0008,0.0,-0.0015,4.8
0.099,-0.003,-0.0015,-0.0023,-0.0008,4.8
0.1,-0.0015,-0.0023,-0.0008,0.0,4.7
0.101,0.0007,-0.0023,0.0007,-0.0008,4.7
0.102,0.0,-0.0008,0.003,-0.003,4.7
0.103,-0.0008,-0.0008,0.003,-0.0015,4.7
0.104,-0.0008,-0.0015,0.0007,-0.0008,4.7
0.105,0.0007,-0.0008,0.0007,0.0007,4.7
0.106,0.0007,-0.0008,-0.0015,0.0007,4.6
0.107,0.0007,-0.0008,0.0007,-0.0008,4.6
0.108,0.0,0.0007,0.0015,-0.0008,4.6
0.109,0.0015,0.0,0.0015,-0.0008,4.6
0.11,0.0022,0.0015,0.003,-0.0008,4.5
0.111,0.0015,0.0007,0.0022,0.0015,4.5
0.112,0.0015,0.0015,0.0022,0.0037,4.5
0.113,0.0037,0.0015,0.0045,0.0015,4.5
0.114,0.0045,0.0007,0.0052,0.0007,4.5
0.115,0.0037,0.0015,0.0052,0.0015,4.5
0.116,0.0022,0.0007,0.0052,0.0007,4.5
0.117,0.0015,0.0007,0.003,-0.0008,4.4
0.118,0.0007,0.0,0.0015,-0.003,4.4
0.119,0.0,0.0007,0.0007,-0.003,4.4
0.12,0.0,0.0007,0.003,-0.003,4.3
0.121,0.0007,-0.0008,0.0037,-0.003,4.3
0.122,-0.0008,0.0007,0.003,-0.0038,4.3
0.123,0.0015,0.0007,0.003,-0.0068,4.3
0.124,0.0007,0.0007,0.0015,-0.0083,4.4
0.125,0.0007,0.0007,0.0,-0.0083,4.4
0.126,0.0007,-0.0008,-0.0008,-0.0038,4.4
0.127,0.0,0.0007,0.0015,0.0007,4.4
0.128,0.0015,0.003,0.0,0.0022,4.4
0.129,0.0,0.0037,0.0,0.0015,4.4
0.13,0.0007,0.003,0.0007,0.0045,4.4
0.131,0.0015,0.0045,0.003,0.0105,4.4
0.132,0.0015,0.003,0.0045,0.0067,4.4
0.133,0.0,-0.0015,0.003,0.012,4.4
0.134,-0.0008,-0.0015,0.0045,0.024,4.4
0.135,0.0,-0.0023,0.003,0.021,4.4
0.136,-0.0008,-0.0105,0.0007,0.0187,4.4
0.137,-0.0008,-0.0158,0.0,-0.003,4.5
0.138,-0.0008,-0.015,-0.0008,-0.0188,4.5
0.139,-0.003,-0.0113,-0.0023,-0.0165,4.5
0.14,-0.003,-0.0038,-0.003,-0.0181,4.5
0.141,-0.0038,-0.0008,-0.0053,-0.0105,4.5
0.142,-0.006,-0.0008,-0.0083,-0.0158,4.5
0.143,-0.0053,-0.0038,-0.012,-0.0181,4.4
0.144,-0.0068,-0.0068,-0.0083,-0.0105,4.4
0.145,-0.0053,-0.006,-0.0046,-0.003,4.4
0.146,-0.0046,-0.0008,-0.0008,0.0022,4.3
0.147,-0.0015,0.0037,0.0022,0.0015,4.3
0.148,0.0015,0.0022,0.0045,0.0037,4.3
0.149,0.0015,0.0045,0.009,0.0,4.3
0.15,0.0045,0.0045,0.0105,0.0007,4.2
0.151,0.003,0.0037,0.0112,-0.0008,4.2
0.152,0.003,0.0045,0.0097,-0.0008,4.2
0.153,0.0015,0.0037,0.0082,0.0045,4.1
0.154,0.0007,0.0052,0.0067,0.0082,4.1
0.155,0.0015,0.0052,0.0045,0.0105,4.1
0.156,0.0,0.0037,0.0015,0.0105,4.0
0.157,0.0007,0.003,0.0022,0.0067,4.0
0.158,0.0,0.003,0.0022,0.0007,4.0
0.159,0.0015,0.0015,0.0022,-0.0053,4.0
0.16,0.003,-0.0008,0.0037,-0.0113,3.9
0.161,0.0015,-0.0008,0.0045,-0.0158,3.9
0.162,0.0015,-0.0015,0.0037,-0.021,3.9
0.163,0.0007,-0.0023,0.0022,-0.0233,3.9
0.164,0.0037,-0.0015,0.003,-0.0195,3.9
0.165,0.0015,0.0007,0.003,-0.0105,3.9
0.166,0.0015,0.0015,0.0015,0.0007,3.8
0.167,0.003,0.0015,0.0015,0.003,3.8
0.168,-0.0008,-0.0015,0.003,0.012,3.8
0.169,-0.0008,-0.0015,0.003,0.0142,3.8
0.17,-0.0015,0.0007,0.0007,0.0067,3.7
0.171,-0.0046,-0.0008,-0.0008,0.0045,3.7
0.172,-0.003,-0.0015,-0.0015,0.0015,3.7
0.173,-0.0015,-0.003,-0.0008,0.0052,3.7
0.174,-0.0008,-0.0008,-0.0015,0.015,3.7
0.175,-0.003,0.0015,-0.0046,0.0187,3.6
0.176,-0.0038,0.003,-0.003,0.0037,3.6
0.177,-0.0015,0.0022,-0.0015,-0.0218,3.6
0.178,-0.0008,-0.0038,0.0015,-0.0293,3.6
0.179,-0.0008,-0.0046,0.0022,-0.0135,3.6
0.18,0.0007,-0.003,0.0045,0.003,3.5
0.181,0.0007,-0.0008,0.0045,0.0142,3.5
0.182,-0.0008,-0.0046,0.0022,0.009,3.5
0.183,-0.0008,-0.0105,0.0015,-0.0083,3.5
0.184,-0.0008,-0.0135,0.0022,-0.012,3.4
0.185,-0.0015,-0.0128,0.0052,0.0052,3.4
0.186,0.0015,-0.0053,0.006,0.0142,3.3
0.187,0.003,-0.0008,0.0045,-0.0008,3.3
0.188,0.0052,-0.0008,0.0037,-0.0218,3.3
0.189,0.003,-0.0008,0.0045,-0.0278,3.2
0.19,0.0007,0.0015,0.0037,-0.0128,3.2
0.191,0.0015,0.0015,0.003,-0.0075,3.2
0.192,0.0015,-0.0008,0.0022,-0.0053,3.1
0.193,0.0007,0.0,0.0,-0.0053,3.1
0.194,-0.0008,-0.003,-0.0015,-0.0158,3.1
0.195,-0.0008,-0.0068,-0.0023,-0.0075,3.1
0.196,0.0007,-0.0038,-0.0023,0.0105,3.0
0.197,0.0007,0.0007,0.0015,0.0157,3.0
0.198,0.0015,0.0037,0.0022,0.0007,2.9
0.199,0.0022,0.003,0.003,0.0007,2.9
0.2,0.003,0.003,0.0045,0.0082,2.8
0.201,0.0037,0.003,0.0015,0.0007,2.8
0.202,0.0015,0.0052,0.003,-0.0015,2.8
0.203,0.0007,0.009,0.003,0.0015,2.7
0.204,0.0007,0.0105,0.0045,0.006,2.7
0.205,0.003,0.0097,0.003,-0.0023,2.7
0.206,0.0007,0.0067,0.0015,-0.0083,2.6
0.207,-0.0015,0.003,0.0007,-0.0053,2.6
0.208,-0.0008,-0.0046,-0.0023,-0.0046,2.6
0.209,0.0,-0.0083,0.0007,0.0202,2.5
0.21,-0.0008,-0.0105,0.0045,0.045,2.5
0.211,-0.0038,-0.0135,0.0045,0.0382,2.5
0.212,-0.0038,-0.0135,0.0037,0.0142,2.4
0.213,-0.0023,-0.0098,0.0015,-0.0083,2.4
0.214,-0.003,-0.0091,0.0007,-0.0113,2.3
0.215,-0.0008,-0.0053,0.0007,-0.003,2.3
0.216,-0.0008,0.0007,-0.0008,-0.0046,2.2
0.217,0.0015,0.0045,-0.0015,-0.0038,2.2
0.218,0.0015,0.0052,-0.0023,-0.006,2.2
0.219,0.0015,0.003,-0.0015,-0.0008,2.2
0.22,0.003,0.0052,-0.0008,0.0052,2.1
0.221,0.0015,0.003,-0.0015,0.003,2.1
0.222,0.0022,-0.0015,0.0,-0.0015,2.0
0.223,0.0015,-0.003,-0.0008,-0.0046,2.0
0.224,0.0015,-0.0008,0.0007,-0.0128,1.9
0.225,-0.0008,0.0,0.0007,-0.0203,1.8
0.226,0.0,0.0015,0.0015,-0.0098,1.8
0.227,0.0007,0.0082,0.003,-0.0105,1.8
0.228,0.0,0.0045,0.0022,-0.0158,1.7
0.229,0.0015,-0.0015,0.0007,-0.0075,1.7
0.23,0.0007,-0.0046,-0.0008,0.0075,1.6
0.231,0.0,-0.0015,0.0007,0.015,1.5
0.232,0.0022,0.0045,0.0007,0.0135,1.5
0.233,0.003,0.0075,0.0015,0.0052,1.4
0.234,0.0022,0.0052,0.0015,-0.0068,1.4
0.235,0.003,0.0052,0.0015,-0.0233,1.3
0.236,0.0022,0.003,0.0007,-0.0346,1.3
0.237,0.0007,-0.0015,-0.0008,-0.0346,1.2
0.238,0.0,-0.003,-0.0023,-0.0256,1.2
0.239,-0.0008,-0.0128,-0.0023,0.0045,1.1
0.24,-0.003,-0.0173,0.0,0.0112,1.0
0.241,-0.0015,-0.0165,0.0,-0.0046,1.0
0.242,0.0015,-0.0128,-0.0008,-0.0158,1.0
0.243,-0.0008,-0.0091,-0.0008,-0.0195,0.9
0.244,-0.003,-0.0023,-0.0008,-0.003,0.9
0.245,-0.003,0.0022,0.0015,0.0,0.8
0.246,-0.003,0.0015,0.0,0.0067,0.8
0.247,-0.0038,0.0022,0.0,0.0105,0.7
0.248,-0.003,0.0007,0.0015,0.0067,0.7
0.249,-0.0015,0.003,0.003,0.009,0.6
0.25,-0.0023,0.003,0.0037,0.0112,0.5
0.251,-0.003,0.0037,0.0037,0.021,0.5
0.252,-0.0023,0.0045,0.0037,0.0217,0.4
0.253,-0.0023,0.003,0.0022,0.0172,0.4
0.254,-0.0015,0.0045,0.0052,0.0112,0.4
0.255,-0.0015,0.0052,0.0045,0.012,0.3
0.256,-0.0015,0.0052,0.0022,0.009,0.3
0.257,0.0,0.003,0.003,0.0075,0.2
0.258,0.0007,0.0,0.003,0.0015,0.1
0.259,0.0,-0.0023,0.0045,-0.0098,0.1
0.26,0.0007,-0.0038,0.0045,-0.0135,0.0
0.261,0.0007,-0.0015,0.0037,-0.0165,0.0
0.262,-0.0008,0.0,0.003,-0.0083,0.0
0.263,-0.0008,0.0007,0.0022,-0.0181,-0.1
0.264,-0.0008,-0.0015,0.003,-0.0368,-0.1
0.265,0.0,-0.0053,0.003,-0.027,-0.2
0.266,-0.0038,-0.003,0.0045,-0.0068,-0.2
0.267,-0.0046,-0.0023,0.0022,-0.0015,-0.3
0.268,-0.003,-0.0008,0.0007,-0.0008,-0.3
0.269,-0.0015,0.0007,0.0015,0.003,-0.4
0.27,-0.0015,0.0007,-0.0008,0.0022,-0.4
0.271,-0.0015,0.0007,-0.0008,0.0007,-0.5
0.272,0.0007,-0.0008,-0.0015,-0.0038,-0.5
0.273,0.0,-0.0015,-0.0015,-0.0038,-0.5
0.274,-0.0015,0.0007,-0.0015,-0.0015,-0.6
0.275,-0.0008,0.0007,-0.0015,-0.0008,-0.6
0.276,0.0007,0.0007,-0.003,0.0022,-0.7
0.277,0.0,0.0007,-0.0015,0.0045,-0.7
0.278,-0.0015,-0.0008,-0.0023,0.0127,-0.8
0.279,-0.0015,0.0015,-0.003,0.024,-0.8
0.28,-0.003,0.006,-0.003,0.0195,-0.9
0.281,-0.0023,0.006,-0.0046,0.0127,-0.9
0.282,-0.0023,0.0037,-0.0046,0.0202,-0.9
0.283,-0.0023,0.0022,-0.0046,0.0337,-1.0
0.284,-0.0008,0.0045,-0.0023,0.033,-1.1
0.285,0.0007,0.0022,-0.0015,0.0142,-1.1
0.286,0.0007,-0.0068,0.0022,0.0015,-1.2
0.287,0.0007,-0.0091,0.003,-0.0091,-1.3
0.288,0.0007,-0.006,0.0007,-0.0293,-1.3
0.289,-0.0015,-0.0098,0.0015,-0.03,-1.4
0.29,-0.003,-0.0158,-0.0008,-0.0278,-1.4
0.291,-0.003,-0.0203,-0.003,-0.0428,-1.5
0.292,-0.003,-0.0188,-0.0008,-0.0443,-1.5
0.293,-0.0008,-0.0083,0.0015,-0.024,-1.6
0.294,0.0007,-0.0015,0.0,-0.003,-1.6
0.295,-0.0008,-0.0015,0.0007,0.009,-1.7
0.296,-0.0015,0.0,0.0,0.0142,-1.8
0.297,0.0015,0.0022,0.0015,0.0157,-1.8
0.298,0.003,0.0045,0.0045,0.009,-1.9
0.299,0.0022,0.006,0.006,0.0007,-1.9
0.3,0.003,0.0075,0.0052,-0.003,-2.0
0.301,0.003,0.0067,0.003,-0.0068,-2.1
0.302,0.0022,0.0067,0.0022,-0.0113,-2.1
0.303,0.0022,0.006,0.0015,-0.0233,-2.2
0.304,0.003,0.0,0.0015,-0.027,-2.3
0.305,0.003,-0.0053,0.0015,0.0045,-2.3
0.306,0.003,-0.0046,0.003,0.021,-2.4
0.307,0.0015,0.0007,0.0022,0.006,-2.4
0.308,0.0007,0.0015,0.0015,0.0037,-2.5
0.309,0.0,0.0037,0.0022,0.0007,-2.6
0.31,0.0022,0.0045,0.0007,-0.0008,-2.7
0.311,0.0022,0.0045,-0.0008,0.0075,-2.7
0.312,0.0007,0.0067,0.0007,0.0112,-2.8
0.313,0.0015,0.0052,-0.0015,0.0127,-2.9
0.314,-0.0008,0.0007,-0.0023,0.0127,-2.9
0.315,-0.0008,-0.0046,-0.003,0.024,-3.0
0.316,-0.003,-0.0015,-0.0075,0.033,-3.1
0.317,-0.0046,0.0007,-0.0105,0.0255,-3.1
0.318,-0.0046,-0.0008,-0.012,0.0082,-3.2
0.319,-0.0053,-0.0008,-0.0128,-0.0143,-3.2
0.32,-0.0068,-0.003,-0.012,-0.0233,-3.4
0.321,-0.0053,-0.0008,-0.0135,-0.0165,-3.4
0.322,-0.0053,0.003,-0.0143,-0.0188,-3.5
0.323,-0.006,0.0007,-0.0143,-0.0233,-3.6
0.324,-0.0053,-0.0053,-0.0143,-0.0128,-3.7
0.325,-0.006,-0.012,-0.0143,-0.006,-3.8
0.326,-0.0075,-0.015,-0.0128,-0.0083,-3.9
0.327,-0.0068,-0.0105,-0.0091,-0.0113,-4.0
0.328,-0.0046,-0.0091,-0.0038,-0.0075,-4.1
0.329,0.0015,-0.0068,0.0015,0.0,-4.2
0.33,0.003,-0.0015,0.0082,0.009,-4.3
0.331,0.0052,-0.0015,0.015,0.0082,-4.4
0.332,0.0082,0.0007,0.021,-0.0038,-4.5
0.333,0.009,0.0015,0.0255,-0.003,-4.6
0.334,0.0112,0.0007,0.0277,-0.0098,-4.7
0.335,0.0127,0.003,0.0292,-0.0135,-4.8
0.336,0.0157,0.0052,0.0345,-0.0046,-4.9
0.337,0.0172,0.003,0.0337,-0.003,-5.0
0.338,0.0157,-0.0046,0.0277,0.0037,-5.1
0.339,0.0142,-0.0053,0.027,0.012,-5.2
0.34,0.012,0.0007,0.018,0.003,-5.4
0.341,0.0082,0.0045,0.0105,-0.012,-5.4
0.342,0.003,0.0,0.0015,-0.0323,-5.5
0.343,-0.0008,0.003,-0.0046,-0.0278,-5.7
0.344,-0.0015,0.009,-0.0053,-0.003,-5.8
0.345,-0.0023,0.009,-0.0091,0.0045,-5.9
0.346,-0.0038,0.0037,-0.0105,0.0045,-6.0
0.347,-0.0038,-0.0046,-0.0113,-0.0128,-6.2
0.348,-0.0053,-0.0053,-0.0128,-0.015,-6.3
0.349,-0.006,-0.0015,-0.0128,0.0007,-6.4
0.35,-0.0046,-0.0068,-0.012,0.0015,-6.5
0.351,-0.0053,-0.0053,-0.0128,0.003,-6.7
0.352,-0.0053,0.0015,-0.0098,0.0067,-6.8
0.353,-0.0046,0.0045,-0.0068,0.009,-6.9
0.354,-0.0053,0.003,-0.0053,0.0105,-7.0
0.355,-0.006,0.0,-0.006,0.012,-7.2
0.356,-0.006,-0.0015,-0.0068,-0.0015,-7.2
0.357,-0.0068,-0.0015,-0.006,-0.0068,-7.4
0.358,-0.0046,-0.0015,-0.0038,0.0142,-7.5
0.359,-0.0046,-0.0023,-0.0008,0.0345,-7.6
0.36,-0.003,0.0015,-0.0008,0.0352,-7.8
0.361,-0.0015,0.0045,0.0022,0.0202,-7.9
0.362,-0.003,-0.0023,0.003,0.009,-8.0
0.363,-0.0053,-0.0038,0.0037,0.0015,-8.2
0.364,-0.006,-0.0053,0.0015,-0.012,-8.3
0.365,-0.0068,-0.0098,-0.0015,-0.0181,-8.5
0.366,-0.0046,-0.0075,0.0007,-0.0263,-8.6
0.367,-0.003,-0.0046,0.003,-0.024,-8.7
0.368,-0.0038,0.0007,0.0045,-0.0015,-8.9
0.369,-0.0015,0.003,0.006,0.0052,-9.0
0.37,-0.0015,0.0052,0.0067,0.0045,-9.2
0.371,-0.0008,0.0052,0.0067,0.0045,-9.3
0.372,0.0,0.0015,0.0067,0.0105,-9.5
0.373,-0.0008,0.0015,0.0082,0.018,-9.6
0.374,0.0007,0.0022,0.0075,0.0067,-9.8
0.375,-0.0008,0.0037,0.0105,-0.0158,-9.9
0.376,0.0037,0.0015,0.024,-0.0225,-10.0
0.377,0.0097,0.0007,0.039,-0.0068,-10.2
0.378,0.015,-0.0015,0.0397,-0.003,-10.4
0.379,0.0105,-0.0053,0.021,-0.0046,-10.5
0.38,0.0007,-0.0046,0.012,-0.0105,-10.7
0.381,0.0015,-0.0015,0.009,-0.0128,-10.8
0.382,0.0,-0.0015,-0.0008,-0.0023,-11.1
0.383,-0.003,-0.0053,-0.0046,-0.0015,-11.3
0.384,-0.0046,-0.0046,-0.0083,-0.0053,-11.5
0.385,-0.0053,0.0,-0.0053,-0.0075,-11.7
0.386,-0.0038,0.0007,-0.0038,-0.0068,-11.9
0.387,-0.0038,0.003,-0.0046,-0.0128,-12.1
0.388,-0.0008,0.006,-0.0015,-0.0181,-12.3
0.389,0.0007,0.0067,-0.0008,-0.021,-12.6
0.39,0.003,0.006,0.0015,-0.021,-12.8
0.391,0.003,0.0045,0.0015,-0.0135,-13.0
0.392,0.003,0.0015,0.003,0.0015,-13.2
0.393,0.0037,-0.0008,0.0052,0.024,-13.4
0.394,0.0037,-0.003,0.0052,0.033,-13.6
0.395,0.0037,-0.003,0.0045,0.0315,-13.8
0.396,0.0015,-0.0023,0.0045,0.0292,-14.0
0.397,0.003,-0.003,0.003,0.0322,-14.3
0.398,0.0007,-0.0008,0.0022,0.03,-14.4
0.399,0.0007,0.0022,0.0045,0.0225,-14.7
0.4,0.0045,0.0045,0.0052,0.0157,-14.9
0.401,0.003,0.0052,0.0022,-0.0105,-15.2
0.402,0.003,-0.0008,0.0052,-0.0233,-15.4
0.403,0.0037,0.0015,0.009,-0.0158,-15.7
0.404,0.0045,0.003,0.0067,-0.024,-15.9
0.405,0.0015,-0.0015,0.003,-0.0368,-16.2
0.406,-0.0008,-0.0068,-0.0008,-0.0278,-16.4
0.407,-0.003,-0.0098,-0.0015,-0.0218,-16.7
0.408,-0.0023,-0.0098,-0.0008,-0.0263,-16.9
0.409,-0.003,-0.0105,-0.0008,-0.0165,-17.1
0.41,-0.0023,-0.006,-0.0023,-0.0098,-17.4
0.411,0.0007,-0.0015,-0.0023,-0.006,-17.7
0.412,0.0007,0.0,-0.0023,-0.0023,-17.9
0.413,0.0007,0.0007,0.0007,-0.0023,-18.2
0.414,0.003,0.0045,0.0022,0.0007,-18.4
0.415,0.0015,0.003,-0.0038,0.0007,-18.7
0.416,-0.003,0.0007,-0.0091,0.0067,-18.9
0.417,-0.0038,0.0015,-0.0053,0.0082,-19.2
0.418,-0.0015,0.003,-0.0046,0.0067,-19.4
0.419,-0.0008,0.003,-0.0053,0.0157,-19.7
0.42,-0.0008,0.003,-0.0015,0.0262,-20.0
0.421,0.0007,0.0037,-0.0038,0.024,-20.3
0.422,0.0,0.0015,-0.0023,0.0015,-20.5
0.423,-0.0015,-0.0008,-0.0015,-0.0053,-20.8
0.424,-0.0008,-0.0023,-0.0023,-0.006,-21.2
0.425,0.0,-0.0015,-0.0015,-0.0083,-21.4
0.426,0.0,-0.0008,-0.0008,-0.0068,-21.7
0.427,0.0007,0.0022,0.0,-0.0083,-22.1
0.428,0.0015,0.0037,-0.0038,-0.0068,-22.3
0.429,0.0015,0.0045,-0.0075,-0.003,-22.6
0.43,0.0,0.003,-0.006,0.0067,-23.0
0.431,-0.0015,-0.0008,-0.0046,0.0195,-23.2
0.432,-0.0008,-0.0046,-0.0068,0.027,-23.5
0.433,-0.0015,-0.0046,-0.0038,0.0135,-23.8
0.434,0.0007,-0.0075,0.003,0.012,-24.1
0.435,0.0052,-0.0068,0.0142,0.0202,-24.4
0.436,0.0157,-0.003,0.0457,0.0067,-24.7
0.437,0.0337,-0.0015,0.0937,-0.003,-25.0
0.438,0.0465,-0.0008,0.099,-0.0218,-25.3
0.439,0.039,-0.0015,0.0592,-0.0256,-25.6
0.44,0.021,-0.0008,0.0315,-0.0188,-26.0
0.441,0.0082,-0.0015,-0.0008,-0.0256,-26.2
0.442,-0.0075,-0.0053,-0.0263,-0.0256,-26.6
0.443,-0.0165,-0.0053,-0.0503,-0.0195,-26.9
0.444,-0.0278,-0.0015,-0.0713,-0.006,-27.2
0.445,-0.0353,0.0007,-0.075,0.0,-27.5
0.446,-0.039,0.0045,-0.0863,0.003,-27.8
0.447,-0.0443,0.0082,-0.0915,0.0015,-28.1
0.448,-0.0458,0.0082,-0.096,-0.0038,-28.4
0.449,-0.0443,0.0052,-0.0915,0.006,-28.8
0.45,-0.042,-0.0008,-0.084,0.0172,-29.1
0.451,-0.039,-0.0046,-0.075,0.0262,-29.4
0.452,-0.033,-0.0038,-0.066,0.012,-29.7
0.453,-0.0308,-0.0098,-0.057,-0.0023,-30.1
0.454,-0.0256,-0.0143,-0.0473,-0.006,-30.4
0.455,-0.0233,-0.0143,-0.0405,-0.0143,-30.7
0.456,-0.0173,-0.0173,-0.0263,-0.0091,-31.0
0.457,-0.0098,-0.0181,-0.0165,-0.0098,-31.3
0.458,-0.0083,-0.0203,-0.0053,-0.0128,-31.6
0.459,-0.0023,-0.0173,0.003,-0.012,-32.0
0.46,0.0022,-0.0143,0.0082,-0.0165,-32.3
0.461,0.0015,-0.015,0.009,-0.0173,-32.5
0.462,0.006,-0.012,0.0195,0.0007,-32.8
0.463,0.0127,-0.0091,0.0307,0.0307,-33.0
0.464,0.012,-0.0083,0.0232,0.0255,-33.3
0.465,0.0105,-0.0075,0.0255,0.009,-33.5
0.466,0.0142,-0.0015,0.0292,0.0075,-33.8
0.467,0.0142,0.0052,0.0285,0.0052,-34.1
0.468,0.0142,0.0105,0.0292,0.015,-34.3
0.469,0.0135,0.0172,0.024,0.0157,-34.6
0.47,0.0112,0.0157,0.0187,-0.0015,-34.8
0.471,0.0105,0.0165,0.0157,-0.0195,-35.1
0.472,0.009,0.0142,0.0112,-0.0293,-35.3
0.473,0.0052,0.0067,0.0045,-0.0315,-35.6
